record_type,position,block_token,check,observed,expected,pass,status,tag_id,er,surface,repeat_count,within_peak_index_variance,within_amplitude_variance,missing_peak_frequency,between_condition_peak_index_variance,between_condition_amplitude_variance,within_to_between_index_variance_ratio,within_to_between_amplitude_variance_ratio
condition_block,P3,BLOCK-7bb877fb4014f63c,repeat_stability,,,,,2,0,A1,50,0.0,2.1923177878848664e-05,0.25,317.3156157722349,11.938044709732816,0.0,1.836412780476119e-06
condition_block,P3,BLOCK-9868358e3499ef70,repeat_stability,,,,,2,0,A2,50,0.0,5.169439784090417e-05,0.25,317.3156157722349,11.938044709732816,0.0,4.3302231728751115e-06
condition_block,P3,BLOCK-05bc08a1c55287b7,repeat_stability,,,,,2,0,A3,50,3.213,0.4228219539054357,0.0,317.3156157722349,11.938044709732816,0.01012556533715079,0.03541802398852792
condition_block,P3,BLOCK-931b18da9f7cc3f7,repeat_stability,,,,,2,1,A1,50,0.0,0.0001719049039471302,0.25,317.3156157722349,11.938044709732816,0.0,1.4399753739151272e-05
condition_block,P3,BLOCK-4ad635d0aef7561a,repeat_stability,,,,,2,1,A2,50,0.0,6.577155449473521e-05,0.0,317.3156157722349,11.938044709732816,0.0,5.509407620254023e-06
condition_block,P3,BLOCK-7c05d9a86fc146e6,repeat_stability,,,,,2,1,A3,50,0.6600000000000006,0.38456807499534984,0.0,317.3156157722349,11.938044709732816,0.0020799480617863454,0.03221365678768318
condition_block,P3,BLOCK-3c5334b30174f4f3,repeat_stability,,,,,2,2,A1,50,0.0,1.6917885917202754e-05,0.75,317.3156157722349,11.938044709732816,0.0,1.4171404387026618e-06
condition_block,P3,BLOCK-16683e5afc97ddac,repeat_stability,,,,,2,2,A2,50,0.028200000000000006,0.10696503755376885,0.0,317.3156157722349,11.938044709732816,8.887050809450742e-05,0.008960013147426286
condition_block,P3,BLOCK-b69fb05164f55ff2,repeat_stability,,,,,2,2,A3,50,42.656399999999955,0.10706690870128296,0.0,317.3156157722349,11.938044709732816,0.13442893409512557,0.008968546466742057
condition_block,P3,BLOCK-7c4d3a181835e0e6,repeat_stability,,,,,3,0,A1,50,9.319200000000007,0.5861026658022713,0.25,317.3156157722349,11.938044709732816,0.029368866632423194,0.04909536528410177
condition_block,P3,BLOCK-ecf1b6c22cecc535,repeat_stability,,,,,3,0,A2,50,20.36040000000003,0.27311227335915894,0.25,317.3156157722349,11.938044709732816,0.06416450684423444,0.022877471143703854
condition_block,P3,BLOCK-4fa6f8de9f8e1aa7,repeat_stability,,,,,3,0,A3,50,0.0,5.19382989774164e-05,0.25,317.3156157722349,11.938044709732816,0.0,4.350653749442929e-06
condition_block,P3,BLOCK-869ea67c1f721bb6,repeat_stability,,,,,3,1,A1,50,0.0,1.9881793920954814e-05,0.25,317.3156157722349,11.938044709732816,0.0,1.6654145971446765e-06
condition_block,P3,BLOCK-e551d8b8fc0cb81e,repeat_stability,,,,,3,1,A2,50,3.846499999999996,0.07306881571127485,0.25,317.3156157722349,11.938044709732816,0.01212200033281994,0.006120668626052599
condition_block,P3,BLOCK-90b7ddd06b603f29,repeat_stability,,,,,3,1,A3,50,3.955199999999997,0.9867856647672144,0.0,317.3156157722349,11.938044709732816,0.012464561475723241,0.0826589017515331
condition_block,P3,BLOCK-1410d330646aeba9,repeat_stability,,,,,3,2,A1,50,21.671700000000005,0.4704283088226817,0.265,317.3156157722349,11.938044709732816,0.06829698547062896,0.03940580892942646
condition_block,P3,BLOCK-5a5e6c9b0b5d3117,repeat_stability,,,,,3,2,A2,50,0.0,2.1413405899308088e-05,0.25,317.3156157722349,11.938044709732816,0.0,1.7937113170509594e-06
condition_block,P3,BLOCK-886aa727de140733,repeat_stability,,,,,3,2,A3,50,2.1364000000000027,0.20085236436091913,0.0,317.3156157722349,11.938044709732816,0.006732728847273257,0.0168245612447044
condition_block,P3,BLOCK-71b579e0f4676c7a,repeat_stability,,,,,4,0,A1,50,0.0,4.038971710995248e-05,0.11,317.3156157722349,11.938044709732816,0.0,3.383277420382223e-06
condition_block,P3,BLOCK-7eea03549e79b22d,repeat_stability,,,,,4,0,A2,50,34.744499999999995,1.501429992037617,0.235,317.3156157722349,11.938044709732816,0.10949508398899332,0.12576850133703515
condition_block,P3,BLOCK-318db3376957f814,repeat_stability,,,,,4,0,A3,50,7.966500000000005,0.10599458386078409,0.235,317.3156157722349,11.938044709732816,0.025105918536698357,0.008878722306540628
condition_block,P3,BLOCK-28282b746dbcf1f5,repeat_stability,,,,,4,1,A1,50,0.0,1.4268910472646238e-05,0.0,317.3156157722349,11.938044709732816,0.0,1.1952468615746698e-06
condition_block,P3,BLOCK-b0046b96af93b7d9,repeat_stability,,,,,4,1,A2,50,27.26399999999998,0.7367991123380526,0.25,317.3156157722349,11.938044709732816,0.08592076357051943,0.061718575382563035
condition_block,P3,BLOCK-dbfd9507ed1e5f29,repeat_stability,,,,,4,1,A3,50,0.0,0.014247072127196767,0.0,317.3156157722349,11.938044709732816,0.0,0.0011934175548514619
condition_block,P3,BLOCK-017aeeb4b4eb8357,repeat_stability,,,,,4,2,A1,50,0.0,1.578753752752619e-05,0.0,317.3156157722349,11.938044709732816,0.0,1.322455888832027e-06
condition_block,P3,BLOCK-22d107fec3c882e1,repeat_stability,,,,,4,2,A2,50,0.0,0.0001067987586278979,0.0,317.3156157722349,11.938044709732816,0.0,8.946084658304832e-06
condition_block,P3,BLOCK-202f004893e36458,repeat_stability,,,,,4,2,A3,50,40.9209,0.6342851909382506,0.0,317.3156157722349,11.938044709732816,0.12895961612356482,0.05313141359079786
condition_block,P3,BLOCK-5ae894ffded3ff04,repeat_stability,,,,,5,0,A1,50,2.0303999999999984,0.0431357959168045,0.0,317.3156157722349,11.938044709732816,0.006398676582804528,0.0036133049394292236
condition_block,P3,BLOCK-901fa0e0e8edd117,repeat_stability,,,,,5,0,A2,50,0.0,0.00021074461600343244,0.5,317.3156157722349,11.938044709732816,0.0,1.7653193728753348e-05
condition_block,P3,BLOCK-32d1168efa6dd519,repeat_stability,,,,,5,0,A3,50,0.0,2.0239122454025537e-05,0.25,317.3156157722349,11.938044709732816,0.0,1.6953465116046216e-06
condition_block,P3,BLOCK-7fcfb85d3de6a491,repeat_stability,,,,,5,1,A1,50,0.0,1.7145231439214225e-05,0.25,317.3156157722349,11.938044709732816,0.0,1.4361842207908728e-06
condition_block,P3,BLOCK-4f59b53ef7c7b7c1,repeat_stability,,,,,5,1,A2,50,0.0,0.003981755081012428,0.25,317.3156157722349,11.938044709732816,0.0,0.00033353494460999913
condition_block,P3,BLOCK-d8523829d880466c,repeat_stability,,,,,5,1,A3,50,7.396799999999998,0.17969532341048836,0.23,317.3156157722349,11.938044709732816,0.02331054518700185,0.015052324545575445
condition_block,P3,BLOCK-447227f61baf06ae,repeat_stability,,,,,5,2,A1,50,0.0,2.2447916312902674e-05,0.25,317.3156157722349,11.938044709732816,0.0,1.8803679211053214e-06
condition_block,P3,BLOCK-58ac3d609f006c22,repeat_stability,,,,,5,2,A2,50,0.0,4.5889321815930784e-05,0.0,317.3156157722349,11.938044709732816,0.0,3.8439562702021266e-06
condition_block,P3,BLOCK-b1a7d01652660deb,repeat_stability,,,,,5,2,A3,50,0.0,0.06700334645494493,0.25,317.3156157722349,11.938044709732816,0.0,0.0056125896731077434
condition_block,P3,BLOCK-d6117cf50469b268,repeat_stability,,,,,6,0,A1,50,34.333500000000036,0.3294974811756011,0.0,317.3156157722349,11.938044709732816,0.10819984360506288,0.02760062381965862
condition_block,P3,BLOCK-1679ef119745bc42,repeat_stability,,,,,6,0,A2,50,0.0,9.627003392549503e-05,0.25,317.3156157722349,11.938044709732816,0.0,8.064137492047442e-06
condition_block,P3,BLOCK-a22bda0f85d0eeee,repeat_stability,,,,,6,0,A3,50,0.004899999999999999,0.11626783639022048,0.0,317.3156157722349,11.938044709732816,1.544203864053497e-05,0.00973926963897446
condition_block,P3,BLOCK-99127c470db22571,repeat_stability,,,,,6,1,A1,50,23.059399999999997,0.2530580188302361,0.25,317.3156157722349,11.938044709732816,0.07267023384235757,0.021197610243821892
condition_block,P3,BLOCK-d4b7391c64d81da2,repeat_stability,,,,,6,1,A2,50,0.05249999999999999,0.00039340241531967026,0.0,317.3156157722349,11.938044709732816,0.00016545041400573183,3.295367247191981e-05
condition_block,P3,BLOCK-b6695a63a4dc2698,repeat_stability,,,,,6,1,A3,50,0.17640000000000003,0.00014964652071323907,0.0,317.3156157722349,11.938044709732816,0.0005559133910592592,1.2535262210170453e-05
condition_block,P3,BLOCK-03ab1c81fa01b300,repeat_stability,,,,,6,2,A1,50,0.0,4.757893219331596e-06,0.25,317.3156157722349,11.938044709732816,0.0,3.9854878541815096e-07
condition_block,P3,BLOCK-9815b40b99fc545f,repeat_stability,,,,,6,2,A2,50,0.0,9.616039557887127e-05,0.0,317.3156157722349,11.938044709732816,0.0,8.054953546997013e-06
condition_block,P3,BLOCK-c8424d8a74fe425b,repeat_stability,,,,,6,2,A3,50,0.01959999999999999,0.1141132898312853,0.0,317.3156157722349,11.938044709732816,6.176815456213986e-05,0.009558792298562203
condition_block,P3,BLOCK-ce62369955740ddf,repeat_stability,,,,,7,0,A1,50,0.05640000000000004,0.015990278328859613,0.0,317.3156157722349,11.938044709732816,0.00017774101618901492,0.0013394386365317517
condition_block,P3,BLOCK-a757d84d5a5f6dff,repeat_stability,,,,,7,0,A2,50,0.0,5.5755128320681796e-05,0.0,317.3156157722349,11.938044709732816,0.0,4.670373555832465e-06
condition_block,P3,BLOCK-55b4b06555c2822e,repeat_stability,,,,,7,0,A3,50,3.748500000000005,0.17531732756905677,0.0,317.3156157722349,11.938044709732816,0.01181315956000927,0.014685598172213625
condition_block,P3,BLOCK-4bca8dabaa95e841,repeat_stability,,,,,7,1,A1,50,0.0,1.6575323564446496e-05,0.5,317.3156157722349,11.938044709732816,0.0,1.3884454253160077e-06
condition_block,P3,BLOCK-9278f55c54757333,repeat_stability,,,,,7,1,A2,50,0.0,0.00026876453991519155,0.25,317.3156157722349,11.938044709732816,0.0,2.251327972461637e-05
condition_block,P3,BLOCK-28aedc2353a99841,repeat_stability,,,,,7,1,A3,50,0.0,1.9167289390738838e-05,0.0,317.3156157722349,11.938044709732816,0.0,1.60556354552033e-06
condition_block,P3,BLOCK-4f0c6f9c0018c503,repeat_stability,,,,,7,2,A1,50,0.10559999999999999,0.017785425863365987,0.25,317.3156157722349,11.938044709732816,0.0003327916898858149,0.0014898106260957402
condition_block,P3,BLOCK-24a5f9d16f999a3e,repeat_stability,,,,,7,2,A2,50,11.647299999999996,0.14149160196742683,0.25,317.3156157722349,11.938044709732816,0.03670572584855162,0.011852158825646879
condition_block,P3,BLOCK-7325f3ccf338a57a,repeat_stability,,,,,7,2,A3,50,0.88,0.0759644217107334,0.005,317.3156157722349,11.938044709732816,0.002773264082381791,0.006363221411694106
condition_block,P4,BLOCK-5e3635339694663e,repeat_stability,,,,,1,0,A1,50,0.0,0.00019702482822860917,0.25,302.6747026455027,18.46687382339503,0.0,1.0669094840459968e-05
condition_block,P4,BLOCK-69bc52a1229c3de6,repeat_stability,,,,,1,0,A2,50,0.0,6.989770092257261e-05,0.0,302.6747026455027,18.46687382339503,0.0,3.785031597173837e-06
condition_block,P4,BLOCK-1e5f9b622a9d1892,repeat_stability,,,,,1,0,A3,50,0.0,0.00019525424361328128,0.0,302.6747026455027,18.46687382339503,0.0,1.0573215882696971e-05
condition_block,P4,BLOCK-02bb88e2f63de5fc,repeat_stability,,,,,1,1,A1,50,40.34010000000001,0.02155571167463168,0.03,302.6747026455027,18.46687382339503,0.13327873009343288,0.0011672637112689593
condition_block,P4,BLOCK-1a652ab493a36f27,repeat_stability,,,,,1,1,A2,50,0.0,0.00036489381842456746,0.25,302.6747026455027,18.46687382339503,0.0,1.9759371397355648e-05
condition_block,P4,BLOCK-541e9a245566fba8,repeat_stability,,,,,1,1,A3,50,95.62130000000002,0.5190258261854879,0.0,302.6747026455027,18.46687382339503,0.31592101739666417,0.028105776383653653
condition_block,P4,BLOCK-fc623abbb79cae6b,repeat_stability,,,,,1,2,A1,50,0.0,0.002800522446630596,0.0,302.6747026455027,18.46687382339503,0.0,0.00015165113886697558
condition_block,P4,BLOCK-a3eece9d18139c41,repeat_stability,,,,,1,2,A2,50,0.2538,0.21021817371070503,0.0,302.6747026455027,18.46687382339503,0.0008385239921991582,0.011383527917128402
condition_block,P4,BLOCK-64490436bfdac0ed,repeat_stability,,,,,1,2,A3,50,27.975300000000008,0.4464459403504221,0.0,302.6747026455027,18.46687382339503,0.0924269512961746,0.024175501745446245
condition_block,P4,BLOCK-b5c1a64a988e58b5,repeat_stability,,,,,2,0,A1,50,9.654300000000001,0.04683303314362409,0.25,302.6747026455027,18.46687382339503,0.031896620086242444,0.0025360563781127356
condition_block,P4,BLOCK-f8ff0962f94dd6b0,repeat_stability,,,,,2,0,A2,50,0.0,2.989242474052106e-05,0.0,302.6747026455027,18.46687382339503,0.0,1.6187052029700557e-06
condition_block,P4,BLOCK-9141c4b2a0086146,repeat_stability,,,,,2,0,A3,50,75.46770000000004,1.358371358742893,0.02,302.6747026455027,18.46687382339503,0.24933600112721999,0.07355719066115134
condition_block,P4,BLOCK-ee45b9fbc1a7add9,repeat_stability,,,,,2,1,A1,50,0.0,5.1941244358297346e-05,0.0,302.6747026455027,18.46687382339503,0.0,2.8126712108951988e-06
condition_block,P4,BLOCK-96fce4288b17043d,repeat_stability,,,,,2,1,A2,50,0.0,1.3235701686967124e-05,0.0,302.6747026455027,18.46687382339503,0.0,7.167267082422625e-07
condition_block,P4,BLOCK-a767a664de020387,repeat_stability,,,,,2,1,A3,50,14.998899999999999,0.10420149622978414,0.0,302.6747026455027,18.46687382339503,0.049554521302584524,0.005642617003088793
condition_block,P4,BLOCK-d052c12719c6ae49,repeat_stability,,,,,2,2,A1,50,0.0,5.1812971096188805e-05,0.0,302.6747026455027,18.46687382339503,0.0,2.8057250832866352e-06
condition_block,P4,BLOCK-da8b055ff7d9ca42,repeat_stability,,,,,2,2,A2,50,0.0,0.00017513715392983135,0.0,302.6747026455027,18.46687382339503,0.0,9.483855015457802e-06
condition_block,P4,BLOCK-1722978bd678ad52,repeat_stability,,,,,2,2,A3,50,6.379799999999992,0.03590458530963962,0.0,302.6747026455027,18.46687382339503,0.021078074725895124,0.0019442698126931137
condition_block,P4,BLOCK-45b1d86e44e055be,repeat_stability,,,,,3,0,A1,50,0.0,0.00015403085908499895,0.25,302.6747026455027,18.46687382339503,0.0,8.340927682619606e-06
condition_block,P4,BLOCK-a6c95080e0e2fa24,repeat_stability,,,,,3,0,A2,50,0.8819999999999983,0.19492718772503217,0.0,302.6747026455027,18.46687382339503,0.002914019547358771,0.010555505473703179
condition_block,P4,BLOCK-a44ffd9b7be6b459,repeat_stability,,,,,3,0,A3,50,35.544000000000004,0.4025271574470475,0.0,302.6747026455027,18.46687382339503,0.11743300543233601,0.02179725498189629
condition_block,P4,BLOCK-025091d0bc21f71a,repeat_stability,,,,,3,1,A1,50,0.0,0.0003986066015487288,0.0,302.6747026455027,18.46687382339503,0.0,2.158495289244616e-05
condition_block,P4,BLOCK-49ceddecf1a229d3,repeat_stability,,,,,3,1,A2,50,0.0,3.603794212933251e-05,0.0,302.6747026455027,18.46687382339503,0.0,1.9514912201153026e-06
condition_block,P4,BLOCK-0d61d89f687ed49f,repeat_stability,,,,,3,1,A3,50,7.155400000000009,0.36628559855385945,0.0,302.6747026455027,18.46687382339503,0.023640561756429722,0.01983473770692174
condition_block,P4,BLOCK-a2be6364bc94bd44,repeat_stability,,,,,3,2,A1,50,0.0,1.7594652509749684e-05,0.0,302.6747026455027,18.46687382339503,0.0,9.527683287389791e-07
condition_block,P4,BLOCK-a95794a6050cdc4a,repeat_stability,,,,,3,2,A2,50,0.0,3.585466707687753e-05,0.0,302.6747026455027,18.46687382339503,0.0,1.941566689617737e-06
condition_block,P4,BLOCK-f09147b5b2bf6134,repeat_stability,,,,,3,2,A3,50,0.4899999999999999,0.023769495909372804,0.0,302.6747026455027,18.46687382339503,0.0016188997485326532,0.0012871423791968551
condition_block,P4,BLOCK-93caa068798cdfa0,repeat_stability,,,,,4,0,A1,50,65.21249999999999,1.3506540034213659,0.015,302.6747026455027,18.46687382339503,0.21545408132895033,0.07313928802124971
condition_block,P4,BLOCK-f528bbe8f5be1ad9,repeat_stability,,,,,4,0,A2,50,53.01000000000003,0.8165500338320013,0.0,302.6747026455027,18.46687382339503,0.17513852177493067,0.04421701483645504
condition_block,P4,BLOCK-caf63afb69025adc,repeat_stability,,,,,4,0,A3,50,0.0,0.0001569388294845178,0.0,302.6747026455027,18.46687382339503,0.0,8.498397237419662e-06
condition_block,P4,BLOCK-fdc2967b8f8fb03d,repeat_stability,,,,,4,1,A1,50,5.078400000000007,1.3535985465507252,0.02,302.6747026455027,18.46687382339503,0.01677840914887396,0.07329873802656836
condition_block,P4,BLOCK-60f70803c698d77c,repeat_stability,,,,,4,1,A2,50,0.6114,0.3258821780616508,0.0,302.6747026455027,18.46687382339503,0.002019990420924213,0.017646851393374564
condition_block,P4,BLOCK-8006778a8004fd05,repeat_stability,,,,,4,1,A3,50,0.28909999999999986,0.2501480067320191,0.0,302.6747026455027,18.46687382339503,0.0009551508516342652,0.013545768987445802
condition_block,P4,BLOCK-e2fc1ad23c847aab,repeat_stability,,,,,4,2,A1,50,0.0,7.218959478656128e-05,0.0,302.6747026455027,18.46687382339503,0.0,3.90913998096997e-06
condition_block,P4,BLOCK-b212de9dd7198b2a,repeat_stability,,,,,4,2,A2,50,0.31359999999999993,0.021229054535608204,0.25,302.6747026455027,18.46687382339503,0.0010360958390608981,0.0011495748949512973
condition_block,P4,BLOCK-502e2edf1005bb06,repeat_stability,,,,,4,2,A3,50,0.0,4.2230446720004494e-05,0.25,302.6747026455027,18.46687382339503,0.0,2.286821642031486e-06
condition_block,P4,BLOCK-a53db11df8796342,repeat_stability,,,,,5,0,A1,50,0.0,0.00022939454408399615,0.0,302.6747026455027,18.46687382339503,0.0,1.2421947876926755e-05
condition_block,P4,BLOCK-edf34adcb3b2b18e,repeat_stability,,,,,5,0,A2,50,0.0,0.00012221600164197908,0.0,302.6747026455027,18.46687382339503,0.0,6.618120793523154e-06
condition_block,P4,BLOCK-f6c30f63b8eacd6f,repeat_stability,,,,,5,0,A3,50,0.0,9.041046288273172e-05,0.0,302.6747026455027,18.46687382339503,0.0,4.89581852063092e-06
condition_block,P4,BLOCK-6598da171f0d6f0e,repeat_stability,,,,,5,1,A1,50,27.297600000000003,0.02165363613351827,0.0,302.6747026455027,18.46687382339503,0.0901879138276428,0.0011725664203156056
condition_block,P4,BLOCK-8fd784f7a81e19a2,repeat_stability,,,,,5,1,A2,50,0.0,8.157264841667727e-05,0.0,302.6747026455027,18.46687382339503,0.0,4.417241878445921e-06
condition_block,P4,BLOCK-292195bfac97f6e4,repeat_stability,,,,,5,1,A3,50,0.8456000000000007,0.33680053458160036,0.0,302.6747026455027,18.46687382339503,0.0027937584231820674,0.018238091503875425
condition_block,P4,BLOCK-f77d878ab14086cc,repeat_stability,,,,,5,2,A1,50,0.0,2.090812072018718e-05,0.0,302.6747026455027,18.46687382339503,0.0,1.1321960024278404e-06
condition_block,P4,BLOCK-38facf946abfaa17,repeat_stability,,,,,5,2,A2,50,0.2024,1.3659991903062043,0.0,302.6747026455027,18.46687382339503,0.0006687047124551206,0.0739702454984919
condition_block,P4,BLOCK-8baaf8f68c90ae29,repeat_stability,,,,,5,2,A3,50,15.497699999999996,0.16657978452684594,0.0,302.6747026455027,18.46687382339503,0.05120249516905,0.009020464758675715
condition_block,P4,BLOCK-6c12a23adf7c80dc,repeat_stability,,,,,6,0,A1,50,10.157700000000013,0.1372965484642452,0.245,302.6747026455027,18.46687382339503,0.03355979178708195,0.007434747742214442
condition_block,P4,BLOCK-d8eb120a8a7d7df3,repeat_stability,,,,,6,0,A2,50,70.80030000000005,0.49862308248122206,0.015,302.6747026455027,18.46687382339503,0.23391548544089083,0.027000947060651603
condition_block,P4,BLOCK-3699c7d4136b34d5,repeat_stability,,,,,6,0,A3,50,5.5027,0.18261891750835904,0.0,302.6747026455027,18.46687382339503,0.0181802441760217,0.00988900012285813
condition_block,P4,BLOCK-9dd1ee9fb0e5f046,repeat_stability,,,,,6,1,A1,50,25.232900000000008,1.0591790350321877,0.0,302.6747026455027,18.46687382339503,0.08336639890765225,0.05735562202685065
condition_block,P4,BLOCK-3ec3da96aa422b31,repeat_stability,,,,,6,1,A2,50,0.0,0.00011840707861597006,0.0,302.6747026455027,18.46687382339503,0.0,6.411863737649212e-06
condition_block,P4,BLOCK-a38c5dd3933718f7,repeat_stability,,,,,6,1,A3,50,10.260600000000002,0.15130651488024638,0.0,302.6747026455027,18.46687382339503,0.033899760734273775,0.008193401673030414
condition_block,P4,BLOCK-ea775c9c0180ca5b,repeat_stability,,,,,6,2,A1,50,0.11280000000000007,0.4264518371752868,0.0,302.6747026455027,18.46687382339503,0.0003726773298662927,0.023092800722720595
condition_block,P4,BLOCK-f52120591ad3b9ec,repeat_stability,,,,,6,2,A2,50,0.0,0.001715486266569654,0.0,302.6747026455027,18.46687382339503,0.0,9.28953261377876e-05
condition_block,P4,BLOCK-0005bb775b0ffdc8,repeat_stability,,,,,6,2,A3,50,0.0,2.9227520042300848e-05,0.0,302.6747026455027,18.46687382339503,0.0,1.582699937293855e-06
condition_block,P4,BLOCK-7eb481c53c261dc0,repeat_stability,,,,,7,0,A1,50,0.0,0.00012720388478054814,0.25,302.6747026455027,18.46687382339503,0.0,6.888219738600154e-06
condition_block,P4,BLOCK-93e19557c5442383,repeat_stability,,,,,7,0,A2,50,0.0,0.00026542728722066386,0.0,302.6747026455027,18.46687382339503,0.0,1.4373157566301418e-05
condition_block,P4,BLOCK-e5739fdfeae43aef,repeat_stability,,,,,7,0,A3,50,163.93250000000003,0.35630561049739873,0.19,302.6747026455027,18.46687382339503,0.5416128225027128,0.019294311203123495
condition_block,P4,BLOCK-ff7efb026b380941,repeat_stability,,,,,7,1,A1,50,0.0,0.0003784597268351793,0.0,302.6747026455027,18.46687382339503,0.0,2.0493979135533057e-05
condition_block,P4,BLOCK-faa94283a7617ac5,repeat_stability,,,,,7,1,A2,50,0.01410000000000001,0.06151296966531625,0.235,302.6747026455027,18.46687382339503,4.65846662332866e-05,0.003330989871571421
condition_block,P4,BLOCK-029622f41f3ebe52,repeat_stability,,,,,7,1,A3,50,0.0,1.1265792771510837e-05,0.0,302.6747026455027,18.46687382339503,0.0,6.100541368966632e-07
condition_block,P4,BLOCK-42cd50f9ba411c6b,repeat_stability,,,,,7,2,A1,50,0.0,5.0929780841756345e-05,0.0,302.6747026455027,18.46687382339503,0.0,2.757899432725598e-06
condition_block,P4,BLOCK-f9dd945348e97572,repeat_stability,,,,,7,2,A2,50,0.10289999999999995,0.15697258198762576,0.0,302.6747026455027,18.46687382339503,0.0003399689471918571,0.008500224969792275
condition_block,P4,BLOCK-cedf73f1a85a83dd,repeat_stability,,,,,7,2,A3,50,4.223800000000003,0.21944355748966943,0.0,302.6747026455027,18.46687382339503,0.013954915832351485,0.011883091831800146
synthetic_control,SYNTHETIC,clean_known_peak,clean_known_peak,"[30,95,155,220]","[30,95,155,220]",True,,,,,,,,,,,,
synthetic_control,SYNTHETIC,two_known_separated_peaks,two_known_separated_peaks,50,50,True,,,,,,,,,,,,
synthetic_control,SYNTHETIC,shifted_peaks,shifted_peaks,"[33,98,158,223]","[33,98,158,223]",True,,,,,,,,,,,,
synthetic_control,SYNTHETIC,broadened_peaks,broadened_peaks,"[30,95,155,220]","[30,95,155,220]",True,,,,,,,,,,,,
synthetic_control,SYNTHETIC,low_amplitude_peaks,low_amplitude_peaks,"[true,true,true,true]","[true,true,true,true]",True,,,,,,,,,,,,
synthetic_control,SYNTHETIC,absent_peaks,absent_peaks,"[true,true,true,true]","[true,true,true,true]",True,,,,,,,,,,,,
synthetic_control,SYNTHETIC,tied_local_maxima,tied_local_maxima,25,25,True,,,,,,,,,,,,
