support_selection_id,strategy,budget,total_labelled_rows,fold,support_seed,class_index,factor_cell,support_row_ordinal,labelled_rows_from_block
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,3,E2xS0,48,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,3,E2xS1,37,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,4,E0xS2,27,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,4,E1xS0,45,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,4,E1xS2,31,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,4,E2xS0,4,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,4,E2xS1,41,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,5,E0xS2,24,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,5,E1xS0,16,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,5,E1xS2,39,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,5,E2xS0,49,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,5,E2xS1,0,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,6,E0xS2,36,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,6,E1xS0,29,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,6,E1xS2,35,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,6,E2xS0,25,1
run_ec786723031912f72ad4,RANDOM_BLOCK,5,35,0,130363,6,E2xS1,38,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,0,E0xS1,23,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,0,E0xS2,23,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,0,E1xS0,23,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,0,E1xS2,20,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,0,E2xS0,48,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,1,E0xS1,6,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,1,E0xS2,10,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,1,E1xS0,32,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,1,E1xS2,1,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,1,E2xS0,17,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,2,E0xS1,38,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,2,E0xS2,47,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,2,E1xS0,45,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,2,E1xS2,18,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,2,E2xS0,11,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,3,E0xS1,47,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,3,E0xS2,7,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,3,E1xS0,24,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,3,E1xS2,44,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,3,E2xS0,48,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,4,E0xS1,30,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,4,E0xS2,27,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,4,E1xS0,45,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,4,E1xS2,31,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,4,E2xS0,4,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,5,E0xS1,10,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,5,E0xS2,24,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,5,E1xS0,16,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,5,E1xS2,39,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,5,E2xS0,49,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,6,E0xS1,0,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,6,E0xS2,36,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,6,E1xS0,29,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,6,E1xS2,35,1
run_13bc5a83efa142b8ef9b,JOINT_FACTOR_COVERAGE,5,35,0,130363,6,E2xS0,25,1
run_ba979b1592e3d136275e,RANDOM_BLOCK,1,7,0,155921,0,E0xS2,42,1
run_ba979b1592e3d136275e,RANDOM_BLOCK,1,7,0,155921,1,E0xS2,41,1
run_ba979b1592e3d136275e,RANDOM_BLOCK,1,7,0,155921,2,E0xS2,15,1
run_ba979b1592e3d136275e,RANDOM_BLOCK,1,7,0,155921,3,E0xS2,4,1
run_ba979b1592e3d136275e,RANDOM_BLOCK,1,7,0,155921,4,E0xS2,3,1
run_ba979b1592e3d136275e,RANDOM_BLOCK,1,7,0,155921,5,E0xS2,6,1
run_ba979b1592e3d136275e,RANDOM_BLOCK,1,7,0,155921,6,E0xS2,23,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,0,E0xS2,42,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,0,E1xS0,40,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,0,E2xS0,32,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,1,E0xS2,41,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,1,E1xS0,24,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,1,E2xS0,35,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,2,E0xS2,15,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,2,E1xS0,38,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,2,E2xS0,45,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,3,E0xS2,4,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,3,E1xS0,1,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,3,E2xS0,33,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,4,E0xS2,3,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,4,E1xS0,17,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,4,E2xS0,18,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,5,E0xS2,6,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,5,E1xS0,3,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,5,E2xS0,36,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,6,E0xS2,23,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,6,E1xS0,42,1
run_b4f40eca5f3e48d8eabf,RANDOM_BLOCK,3,21,0,155921,6,E2xS0,24,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,0,E0xS1,49,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,0,E1xS0,40,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,0,E2xS1,31,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,1,E0xS1,28,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,1,E1xS0,24,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,1,E2xS1,2,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,2,E0xS1,23,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,2,E1xS0,38,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,2,E2xS1,23,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,3,E0xS1,11,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,3,E1xS0,1,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,3,E2xS1,48,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,4,E0xS1,37,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,4,E1xS0,17,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,4,E2xS1,4,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,5,E0xS1,49,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,5,E1xS0,3,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,5,E2xS1,18,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,6,E0xS1,10,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,6,E1xS0,42,1
run_5cebc3cb9109878ab578,ER_BALANCED,3,21,0,155921,6,E2xS1,22,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,0,E0xS1,49,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,0,E0xS2,42,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,0,E2xS0,32,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,1,E0xS1,28,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,1,E0xS2,41,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,1,E2xS0,35,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,2,E0xS1,23,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,2,E0xS2,15,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,2,E2xS0,45,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,3,E0xS1,11,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,3,E0xS2,4,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,3,E2xS0,33,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,4,E0xS1,37,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,4,E0xS2,3,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,4,E2xS0,18,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,5,E0xS1,49,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,5,E0xS2,6,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,5,E2xS0,36,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,6,E0xS1,10,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,6,E0xS2,23,1
run_02d371b170ab4f8b316c,SURFACE_BALANCED,3,21,0,155921,6,E2xS0,24,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,0,E0xS1,49,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,0,E1xS2,24,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,0,E2xS0,32,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,1,E0xS1,28,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,1,E1xS2,39,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,1,E2xS0,35,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,2,E0xS1,23,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,2,E1xS2,24,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,2,E2xS0,45,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,3,E0xS1,11,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,3,E1xS2,49,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,3,E2xS0,33,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,4,E0xS1,37,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,4,E1xS2,19,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,4,E2xS0,18,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,5,E0xS1,49,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,5,E1xS2,28,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,5,E2xS0,36,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,6,E0xS1,10,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,6,E1xS2,47,1
run_e112ac3fb706d1a7338e,JOINT_FACTOR_COVERAGE,3,21,0,155921,6,E2xS0,24,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,0,E0xS1,49,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,0,E0xS2,42,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,0,E1xS0,40,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,0,E1xS2,24,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,0,E2xS1,31,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,1,E0xS1,28,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,1,E0xS2,41,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,1,E1xS0,24,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,1,E1xS2,39,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,1,E2xS1,2,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,2,E0xS1,23,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,2,E0xS2,15,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,2,E1xS0,38,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,2,E1xS2,24,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,2,E2xS1,23,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,3,E0xS1,11,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,3,E0xS2,4,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,3,E1xS0,1,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,3,E1xS2,49,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,3,E2xS1,48,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,4,E0xS1,37,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,4,E0xS2,3,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,4,E1xS0,17,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,4,E1xS2,19,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,4,E2xS1,4,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,5,E0xS1,49,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,5,E0xS2,6,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,5,E1xS0,3,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,5,E1xS2,28,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,5,E2xS1,18,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,6,E0xS1,10,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,6,E0xS2,23,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,6,E1xS0,42,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,6,E1xS2,47,1
run_5fd5d5aa6dc1d787bea1,RANDOM_BLOCK,5,35,0,155921,6,E2xS1,22,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,0,E0xS2,42,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,0,E1xS0,40,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,0,E1xS2,24,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,0,E2xS0,32,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,0,E2xS1,31,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,1,E0xS2,41,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,1,E1xS0,24,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,1,E1xS2,39,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,1,E2xS0,35,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,1,E2xS1,2,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,2,E0xS2,15,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,2,E1xS0,38,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,2,E1xS2,24,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,2,E2xS0,45,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,2,E2xS1,23,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,3,E0xS2,4,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,3,E1xS0,1,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,3,E1xS2,49,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,3,E2xS0,33,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,3,E2xS1,48,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,4,E0xS2,3,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,4,E1xS0,17,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,4,E1xS2,19,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,4,E2xS0,18,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,4,E2xS1,4,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,5,E0xS2,6,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,5,E1xS0,3,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,5,E1xS2,28,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,5,E2xS0,36,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,5,E2xS1,18,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,6,E0xS2,23,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,6,E1xS0,42,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,6,E1xS2,47,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,6,E2xS0,24,1
run_67cf236c3b776e77b9b4,JOINT_FACTOR_COVERAGE,5,35,0,155921,6,E2xS1,22,1
run_c16f8c5ebfbde3416d69,RANDOM_BLOCK,1,7,0,181081,0,E1xS0,14,1
run_c16f8c5ebfbde3416d69,RANDOM_BLOCK,1,7,0,181081,1,E1xS0,43,1
run_c16f8c5ebfbde3416d69,RANDOM_BLOCK,1,7,0,181081,2,E1xS0,2,1
run_c16f8c5ebfbde3416d69,RANDOM_BLOCK,1,7,0,181081,3,E1xS0,12,1
run_c16f8c5ebfbde3416d69,RANDOM_BLOCK,1,7,0,181081,4,E1xS0,10,1
run_c16f8c5ebfbde3416d69,RANDOM_BLOCK,1,7,0,181081,5,E1xS0,6,1
run_c16f8c5ebfbde3416d69,RANDOM_BLOCK,1,7,0,181081,6,E1xS0,20,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,0,E0xS1,46,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,0,E1xS0,14,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,0,E2xS1,3,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,1,E0xS1,24,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,1,E1xS0,43,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,1,E2xS1,10,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,2,E0xS1,34,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,2,E1xS0,2,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,2,E2xS1,2,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,3,E0xS1,41,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,3,E1xS0,12,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,3,E2xS1,49,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,4,E0xS1,23,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,4,E1xS0,10,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,4,E2xS1,27,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,5,E0xS1,40,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,5,E1xS0,6,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,5,E2xS1,12,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,6,E0xS1,29,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,6,E1xS0,20,1
run_5721c5c6358e8379d7c6,RANDOM_BLOCK,3,21,0,181081,6,E2xS1,47,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,0,E0xS2,29,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,0,E1xS0,14,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,0,E2xS1,3,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,1,E0xS2,2,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,1,E1xS0,43,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,1,E2xS1,10,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,2,E0xS2,11,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,2,E1xS0,2,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,2,E2xS1,2,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,3,E0xS2,21,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,3,E1xS0,12,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,3,E2xS1,49,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,4,E0xS2,38,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,4,E1xS0,10,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,4,E2xS1,27,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,5,E0xS2,42,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,5,E1xS0,6,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,5,E2xS1,12,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,6,E0xS2,9,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,6,E1xS0,20,1
run_bc79f49cbaa5bcf32c4c,ER_BALANCED,3,21,0,181081,6,E2xS1,47,1
run_0c410982fde654b7f378,SURFACE_BALANCED,3,21,0,181081,0,E0xS1,46,1
run_0c410982fde654b7f378,SURFACE_BALANCED,3,21,0,181081,0,E1xS0,14,1
run_0c410982fde654b7f378,SURFACE_BALANCED,3,21,0,181081,0,E1xS2,39,1
run_0c410982fde654b7f378,SURFACE_BALANCED,3,21,0,181081,1,E0xS1,24,1
run_0c410982fde654b7f378,SURFACE_BALANCED,3,21,0,181081,1,E1xS0,43,1
