record_type,paired_unit_id,TagID,ER,surface,held_fold,seed,contrast,estimate,physical_block_count,primary_endpoint
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,43,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,43,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,43,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,44,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,44,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,44,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_875b84cf0bd76e184ddc7573,2,1,A2,3,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,42,angle_45_minus_0,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,43,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,44,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,44,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,44,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a77ea0c9589b62285bf789e7,2,1,A3,1,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,42,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,42,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,42,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,43,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_4df7117ad193f76bb25fe0ef,2,2,A1,3,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,43,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_8b21707272e156f393347b93,2,2,A2,1,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,42,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,42,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,42,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,43,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,43,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,45,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,45,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,45,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_db0456b8b9d4a4fc84e2beed,2,2,A3,2,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,43,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,44,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,44,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,44,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,45,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,45,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,46,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,46,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1442022fc6c5e262216c2073,3,0,A1,1,46,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,42,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,42,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,42,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,43,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,43,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,43,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,44,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,44,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,44,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,46,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,46,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1dec54e94974c054908f2c3,3,0,A2,2,46,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,43,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,43,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,45,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,45,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_3eacb39272786cb649073b57,3,0,A3,3,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,42,angle_45_minus_0,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,43,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,44,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,44,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,44,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,45,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,45,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b05ffc5f2434aa1959c8e0e2,3,1,A1,2,46,angle_by_distance_interaction,2.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,43,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,43,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c1e269e7190fde5d9ff5f552,3,1,A2,3,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,43,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,43,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,43,angle_by_distance_interaction,2.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,44,angle_45_minus_0,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c79f6601e030ebd2067ec6de,3,1,A3,1,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,43,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,44,angle_45_minus_0,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,45,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,45,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,46,angle_45_minus_0,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_f86ae0f5b1a7a3e4209af1ca,3,2,A1,3,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,42,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,42,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,42,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,43,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,43,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,43,angle_by_distance_interaction,2.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,44,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,44,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,44,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_77397d69b88b179e153c702d,3,2,A2,1,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,42,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,42,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,42,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,43,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,43,distance_150_minus_50,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,43,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,44,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,44,distance_150_minus_50,-0.5,1,condition_block_accuracy
