position,fold,seed,evaluation_level,class_index,TagID,precision,recall,f1,support
P3,1,42,row,0,1,0.0,0.0,0.0,150
P3,1,42,row,1,2,0.0,0.0,0.0,150
P3,1,42,row,2,3,0.0,0.0,0.0,150
P3,1,42,row,3,4,0.9433962264150944,0.3333333333333333,0.49261083743842365,150
P3,1,42,row,4,5,0.16750418760469013,0.6666666666666666,0.2677376171352075,150
P3,1,42,row,5,6,0.25252525252525254,0.6666666666666666,0.3663003663003663,150
P3,1,42,row,6,7,0.25,0.006666666666666667,0.012987012987012988,150
P3,1,42,condition_block,0,1,0.0,0.0,0.0,3
P3,1,42,condition_block,1,2,0.0,0.0,0.0,3
P3,1,42,condition_block,2,3,0.0,0.0,0.0,3
P3,1,42,condition_block,3,4,1.0,0.3333333333333333,0.5,3
P3,1,42,condition_block,4,5,0.16666666666666666,0.6666666666666666,0.26666666666666666,3
P3,1,42,condition_block,5,6,0.25,0.6666666666666666,0.36363636363636365,3
P3,1,42,condition_block,6,7,0.0,0.0,0.0,3
P3,1,43,row,0,1,0.0,0.0,0.0,150
P3,1,43,row,1,2,0.0,0.0,0.0,150
P3,1,43,row,2,3,0.06896551724137931,0.04,0.05063291139240506,150
P3,1,43,row,3,4,0.5319148936170213,0.3333333333333333,0.4098360655737705,150
P3,1,43,row,4,5,0.15527950310559005,0.6666666666666666,0.2518891687657431,150
P3,1,43,row,5,6,0.4716981132075472,0.3333333333333333,0.390625,150
P3,1,43,row,6,7,0.01818181818181818,0.006666666666666667,0.00975609756097561,150
P3,1,43,condition_block,0,1,0.0,0.0,0.0,3
P3,1,43,condition_block,1,2,0.0,0.0,0.0,3
P3,1,43,condition_block,2,3,0.0,0.0,0.0,3
P3,1,43,condition_block,3,4,1.0,0.3333333333333333,0.5,3
P3,1,43,condition_block,4,5,0.15384615384615385,0.6666666666666666,0.25,3
P3,1,43,condition_block,5,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P3,1,43,condition_block,6,7,0.0,0.0,0.0,3
P3,1,44,row,0,1,0.0,0.0,0.0,150
P3,1,44,row,1,2,0.0,0.0,0.0,150
P3,1,44,row,2,3,1.0,0.02,0.0392156862745098,150
P3,1,44,row,3,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,150
P3,1,44,row,4,5,0.32989690721649484,0.64,0.43537414965986393,150
P3,1,44,row,5,6,0.0,0.0,0.0,150
P3,1,44,row,6,7,0.2037735849056604,0.36,0.26024096385542167,150
P3,1,44,condition_block,0,1,0.125,0.3333333333333333,0.18181818181818182,3
P3,1,44,condition_block,1,2,0.0,0.0,0.0,3
P3,1,44,condition_block,2,3,0.0,0.0,0.0,3
P3,1,44,condition_block,3,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,3
P3,1,44,condition_block,4,5,0.4,0.6666666666666666,0.5,3
P3,1,44,condition_block,5,6,0.0,0.0,0.0,3
P3,1,44,condition_block,6,7,0.2,0.3333333333333333,0.25,3
P3,1,45,row,0,1,0.0,0.0,0.0,150
P3,1,45,row,1,2,0.0,0.0,0.0,150
P3,1,45,row,2,3,0.0,0.0,0.0,150
P3,1,45,row,3,4,0.0,0.0,0.0,150
P3,1,45,row,4,5,0.12023809523809524,0.6733333333333333,0.20404040404040405,150
P3,1,45,row,5,6,0.0,0.0,0.0,150
P3,1,45,row,6,7,0.004761904761904762,0.006666666666666667,0.005555555555555556,150
P3,1,45,condition_block,0,1,0.0,0.0,0.0,3
P3,1,45,condition_block,1,2,0.0,0.0,0.0,3
P3,1,45,condition_block,2,3,0.0,0.0,0.0,3
P3,1,45,condition_block,3,4,0.0,0.0,0.0,3
P3,1,45,condition_block,4,5,0.11764705882352941,0.6666666666666666,0.2,3
P3,1,45,condition_block,5,6,0.0,0.0,0.0,3
P3,1,45,condition_block,6,7,0.0,0.0,0.0,3
P3,1,46,row,0,1,0.13043478260869565,0.34,0.18853974121996303,150
P3,1,46,row,1,2,0.0,0.0,0.0,150
P3,1,46,row,2,3,0.0,0.0,0.0,150
P3,1,46,row,3,4,0.7389162561576355,1.0,0.8498583569405099,150
P3,1,46,row,4,5,1.0,0.3333333333333333,0.5,150
P3,1,46,row,5,6,0.33557046979865773,0.3333333333333333,0.33444816053511706,150
P3,1,46,row,6,7,0.00980392156862745,0.006666666666666667,0.007936507936507936,150
P3,1,46,condition_block,0,1,0.125,0.3333333333333333,0.18181818181818182,3
P3,1,46,condition_block,1,2,0.0,0.0,0.0,3
P3,1,46,condition_block,2,3,0.0,0.0,0.0,3
P3,1,46,condition_block,3,4,0.75,1.0,0.8571428571428571,3
P3,1,46,condition_block,4,5,1.0,0.3333333333333333,0.5,3
P3,1,46,condition_block,5,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P3,1,46,condition_block,6,7,0.0,0.0,0.0,3
P3,2,42,row,0,1,0.9433962264150944,0.3333333333333333,0.49261083743842365,150
P3,2,42,row,1,2,0.0,0.0,0.0,150
P3,2,42,row,2,3,0.12972972972972974,0.32,0.18461538461538463,150
P3,2,42,row,3,4,0.5932203389830508,0.4666666666666667,0.5223880597014925,150
P3,2,42,row,4,5,0.328125,0.42,0.3684210526315789,150
P3,2,42,row,5,6,0.0,0.0,0.0,150
P3,2,42,row,6,7,0.0,0.0,0.0,150
P3,2,42,condition_block,0,1,1.0,0.3333333333333333,0.5,3
P3,2,42,condition_block,1,2,0.0,0.0,0.0,3
P3,2,42,condition_block,2,3,0.125,0.3333333333333333,0.18181818181818182,3
P3,2,42,condition_block,3,4,1.0,0.3333333333333333,0.5,3
P3,2,42,condition_block,4,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P3,2,42,condition_block,5,6,0.0,0.0,0.0,3
P3,2,42,condition_block,6,7,0.0,0.0,0.0,3
P3,2,43,row,0,1,0.4819672131147541,0.98,0.6461538461538462,150
P3,2,43,row,1,2,0.07377049180327869,0.06,0.0661764705882353,150
P3,2,43,row,2,3,0.0,0.0,0.0,150
P3,2,43,row,3,4,0.9859154929577465,0.4666666666666667,0.6334841628959276,150
P3,2,43,row,4,5,0.0,0.0,0.0,150
P3,2,43,row,5,6,0.20242914979757085,0.3333333333333333,0.2518891687657431,150
P3,2,43,row,6,7,0.0,0.0,0.0,150
P3,2,43,condition_block,0,1,0.375,1.0,0.5454545454545454,3
P3,2,43,condition_block,1,2,0.0,0.0,0.0,3
P3,2,43,condition_block,2,3,0.0,0.0,0.0,3
P3,2,43,condition_block,3,4,1.0,0.3333333333333333,0.5,3
P3,2,43,condition_block,4,5,0.0,0.0,0.0,3
P3,2,43,condition_block,5,6,0.25,0.3333333333333333,0.2857142857142857,3
P3,2,43,condition_block,6,7,0.0,0.0,0.0,3
P3,2,44,row,0,1,0.4065040650406504,0.3333333333333333,0.3663003663003663,150
P3,2,44,row,1,2,0.0,0.0,0.0,150
P3,2,44,row,2,3,0.0,0.0,0.0,150
P3,2,44,row,3,4,0.2028397565922921,0.6666666666666666,0.3110419906687403,150
P3,2,44,row,4,5,0.3893129770992366,0.34,0.36298932384341637,150
P3,2,44,row,5,6,0.00684931506849315,0.006666666666666667,0.006756756756756757,150
P3,2,44,row,6,7,0.0,0.0,0.0,150
P3,2,44,condition_block,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P3,2,44,condition_block,1,2,0.0,0.0,0.0,3
P3,2,44,condition_block,2,3,0.0,0.0,0.0,3
P3,2,44,condition_block,3,4,0.2,0.6666666666666666,0.3076923076923077,3
P3,2,44,condition_block,4,5,0.5,0.3333333333333333,0.4,3
P3,2,44,condition_block,5,6,0.0,0.0,0.0,3
P3,2,44,condition_block,6,7,0.0,0.0,0.0,3
P3,2,45,row,0,1,0.24213075060532688,0.6666666666666666,0.3552397868561279,150
P3,2,45,row,1,2,0.0,0.0,0.0,150
P3,2,45,row,2,3,0.005,0.006666666666666667,0.005714285714285714,150
P3,2,45,row,3,4,0.0,0.0,0.0,150
P3,2,45,row,4,5,0.0048543689320388345,0.006666666666666667,0.0056179775280898875,150
P3,2,45,row,5,6,0.03867403314917127,0.04666666666666667,0.04229607250755287,150
P3,2,45,row,6,7,0.0,0.0,0.0,150
P3,2,45,condition_block,0,1,0.2222222222222222,0.6666666666666666,0.3333333333333333,3
P3,2,45,condition_block,1,2,0.0,0.0,0.0,3
P3,2,45,condition_block,2,3,0.0,0.0,0.0,3
P3,2,45,condition_block,3,4,0.0,0.0,0.0,3
P3,2,45,condition_block,4,5,0.0,0.0,0.0,3
P3,2,45,condition_block,5,6,0.25,0.3333333333333333,0.2857142857142857,3
P3,2,45,condition_block,6,7,0.0,0.0,0.0,3
P3,2,46,row,0,1,0.20026702269692923,1.0,0.3337041156840934,150
P3,2,46,row,1,2,0.0,0.0,0.0,150
P3,2,46,row,2,3,0.0,0.0,0.0,150
P3,2,46,row,3,4,0.0,0.0,0.0,150
P3,2,46,row,4,5,0.0,0.0,0.0,150
P3,2,46,row,5,6,0.2231404958677686,0.36,0.2755102040816326,150
P3,2,46,row,6,7,0.0,0.0,0.0,150
P3,2,46,condition_block,0,1,0.2,1.0,0.3333333333333333,3
P3,2,46,condition_block,1,2,0.0,0.0,0.0,3
P3,2,46,condition_block,2,3,0.0,0.0,0.0,3
P3,2,46,condition_block,3,4,0.0,0.0,0.0,3
P3,2,46,condition_block,4,5,0.0,0.0,0.0,3
P3,2,46,condition_block,5,6,0.2,0.3333333333333333,0.25,3
P3,2,46,condition_block,6,7,0.0,0.0,0.0,3
P3,3,42,row,0,1,0.0,0.0,0.0,150
P3,3,42,row,1,2,0.0,0.0,0.0,150
P3,3,42,row,2,3,0.0,0.0,0.0,150
P3,3,42,row,3,4,0.0,0.0,0.0,150
P3,3,42,row,4,5,0.14285714285714285,1.0,0.25,150
P3,3,42,row,5,6,0.0,0.0,0.0,150
P3,3,42,row,6,7,0.0,0.0,0.0,150
P3,3,42,condition_block,0,1,0.0,0.0,0.0,3
P3,3,42,condition_block,1,2,0.0,0.0,0.0,3
P3,3,42,condition_block,2,3,0.0,0.0,0.0,3
P3,3,42,condition_block,3,4,0.0,0.0,0.0,3
P3,3,42,condition_block,4,5,0.14285714285714285,1.0,0.25,3
P3,3,42,condition_block,5,6,0.0,0.0,0.0,3
P3,3,42,condition_block,6,7,0.0,0.0,0.0,3
P3,3,43,row,0,1,1.0,0.31333333333333335,0.47715736040609136,150
P3,3,43,row,1,2,0.0,0.0,0.0,150
P3,3,43,row,2,3,0.0,0.0,0.0,150
P3,3,43,row,3,4,0.0,0.0,0.0,150
P3,3,43,row,4,5,0.0,0.0,0.0,150
P3,3,43,row,5,6,0.228310502283105,1.0,0.37174721189591076,150
P3,3,43,row,6,7,0.4900990099009901,0.66,0.5625,150
P3,3,43,condition_block,0,1,1.0,0.3333333333333333,0.5,3
P3,3,43,condition_block,1,2,0.0,0.0,0.0,3
P3,3,43,condition_block,2,3,0.0,0.0,0.0,3
P3,3,43,condition_block,3,4,0.0,0.0,0.0,3
P3,3,43,condition_block,4,5,0.0,0.0,0.0,3
P3,3,43,condition_block,5,6,0.21428571428571427,1.0,0.35294117647058826,3
P3,3,43,condition_block,6,7,0.5,0.6666666666666666,0.5714285714285714,3
P3,3,44,row,0,1,0.0,0.0,0.0,150
P3,3,44,row,1,2,0.15552099533437014,0.6666666666666666,0.25220680958385877,150
P3,3,44,row,2,3,0.44339622641509435,0.31333333333333335,0.3671875,150
P3,3,44,row,3,4,0.0,0.0,0.0,150
P3,3,44,row,4,5,0.19607843137254902,0.3333333333333333,0.24691358024691357,150
P3,3,44,row,5,6,0.0,0.0,0.0,150
P3,3,44,row,6,7,1.0,0.30666666666666664,0.46938775510204084,150
P3,3,44,condition_block,0,1,0.0,0.0,0.0,3
P3,3,44,condition_block,1,2,0.15384615384615385,0.6666666666666666,0.25,3
P3,3,44,condition_block,2,3,0.5,0.3333333333333333,0.4,3
P3,3,44,condition_block,3,4,0.0,0.0,0.0,3
P3,3,44,condition_block,4,5,0.2,0.3333333333333333,0.25,3
P3,3,44,condition_block,5,6,0.0,0.0,0.0,3
P3,3,44,condition_block,6,7,1.0,0.3333333333333333,0.5,3
P3,3,45,row,0,1,0.2849002849002849,0.6666666666666666,0.3992015968063872,150
P3,3,45,row,1,2,0.0,0.0,0.0,150
P3,3,45,row,2,3,0.0,0.0,0.0,150
P3,3,45,row,3,4,0.0,0.0,0.0,150
P3,3,45,row,4,5,0.0,0.0,0.0,150
P3,3,45,row,5,6,0.23112480739599384,1.0,0.37546933667083854,150
P3,3,45,row,6,7,0.0,0.0,0.0,150
P3,3,45,condition_block,0,1,0.2857142857142857,0.6666666666666666,0.4,3
P3,3,45,condition_block,1,2,0.0,0.0,0.0,3
P3,3,45,condition_block,2,3,0.0,0.0,0.0,3
P3,3,45,condition_block,3,4,0.0,0.0,0.0,3
P3,3,45,condition_block,4,5,0.0,0.0,0.0,3
P3,3,45,condition_block,5,6,0.23076923076923078,1.0,0.375,3
P3,3,45,condition_block,6,7,0.0,0.0,0.0,3
P3,3,46,row,0,1,0.6598639455782312,0.6466666666666666,0.6531986531986532,150
P3,3,46,row,1,2,0.0,0.0,0.0,150
P3,3,46,row,2,3,0.11235955056179775,0.3333333333333333,0.16806722689075632,150
P3,3,46,row,3,4,0.44642857142857145,0.3333333333333333,0.3816793893129771,150
P3,3,46,row,4,5,0.0,0.0,0.0,150
P3,3,46,row,5,6,0.2861271676300578,0.66,0.39919354838709675,150
P3,3,46,row,6,7,0.0,0.0,0.0,150
P3,3,46,condition_block,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,3
P3,3,46,condition_block,1,2,0.0,0.0,0.0,3
P3,3,46,condition_block,2,3,0.1111111111111111,0.3333333333333333,0.16666666666666666,3
P3,3,46,condition_block,3,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P3,3,46,condition_block,4,5,0.0,0.0,0.0,3
P3,3,46,condition_block,5,6,0.3333333333333333,0.6666666666666666,0.4444444444444444,3
P3,3,46,condition_block,6,7,0.0,0.0,0.0,3
P4,1,42,row,0,1,0.0,0.0,0.0,150
P4,1,42,row,1,2,0.27605633802816903,0.6533333333333333,0.38811881188118813,150
P4,1,42,row,2,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,150
P4,1,42,row,3,4,0.0,0.0,0.0,150
P4,1,42,row,4,5,0.0,0.0,0.0,150
P4,1,42,row,5,6,0.10040160642570281,0.3333333333333333,0.15432098765432098,150
P4,1,42,row,6,7,0.0,0.0,0.0,150
P4,1,42,condition_block,0,1,0.0,0.0,0.0,3
P4,1,42,condition_block,1,2,0.2857142857142857,0.6666666666666666,0.4,3
P4,1,42,condition_block,2,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P4,1,42,condition_block,3,4,0.0,0.0,0.0,3
P4,1,42,condition_block,4,5,0.0,0.0,0.0,3
P4,1,42,condition_block,5,6,0.1,0.3333333333333333,0.15384615384615385,3
P4,1,42,condition_block,6,7,0.0,0.0,0.0,3
P4,1,43,row,0,1,0.0,0.0,0.0,150
P4,1,43,row,1,2,0.0,0.0,0.0,150
P4,1,43,row,2,3,0.26455026455026454,1.0,0.41841004184100417,150
P4,1,43,row,3,4,0.0,0.0,0.0,150
P4,1,43,row,4,5,0.0,0.0,0.0,150
P4,1,43,row,5,6,0.2512690355329949,0.66,0.3639705882352941,150
P4,1,43,row,6,7,0.0,0.0,0.0,150
P4,1,43,condition_block,0,1,0.0,0.0,0.0,3
P4,1,43,condition_block,1,2,0.0,0.0,0.0,3
P4,1,43,condition_block,2,3,0.25,1.0,0.4,3
P4,1,43,condition_block,3,4,0.0,0.0,0.0,3
P4,1,43,condition_block,4,5,0.0,0.0,0.0,3
P4,1,43,condition_block,5,6,0.25,0.6666666666666666,0.36363636363636365,3
P4,1,43,condition_block,6,7,0.0,0.0,0.0,3
P4,1,44,row,0,1,0.0,0.0,0.0,150
P4,1,44,row,1,2,0.0,0.0,0.0,150
P4,1,44,row,2,3,0.22321428571428573,0.6666666666666666,0.33444816053511706,150
P4,1,44,row,3,4,0.0,0.0,0.0,150
P4,1,44,row,4,5,0.0,0.0,0.0,150
P4,1,44,row,5,6,0.0,0.0,0.0,150
P4,1,44,row,6,7,0.0,0.0,0.0,150
P4,1,44,condition_block,0,1,0.0,0.0,0.0,3
P4,1,44,condition_block,1,2,0.0,0.0,0.0,3
P4,1,44,condition_block,2,3,0.2222222222222222,0.6666666666666666,0.3333333333333333,3
P4,1,44,condition_block,3,4,0.0,0.0,0.0,3
P4,1,44,condition_block,4,5,0.0,0.0,0.0,3
P4,1,44,condition_block,5,6,0.0,0.0,0.0,3
P4,1,44,condition_block,6,7,0.0,0.0,0.0,3
P4,1,45,row,0,1,0.0,0.0,0.0,150
P4,1,45,row,1,2,0.0,0.0,0.0,150
P4,1,45,row,2,3,0.0,0.0,0.0,150
P4,1,45,row,3,4,0.0,0.0,0.0,150
P4,1,45,row,4,5,0.15739769150052466,1.0,0.271985494106981,150
P4,1,45,row,5,6,0.0,0.0,0.0,150
P4,1,45,row,6,7,0.5154639175257731,0.3333333333333333,0.4048582995951417,150
P4,1,45,condition_block,0,1,0.0,0.0,0.0,3
P4,1,45,condition_block,1,2,0.0,0.0,0.0,3
P4,1,45,condition_block,2,3,0.0,0.0,0.0,3
P4,1,45,condition_block,3,4,0.0,0.0,0.0,3
P4,1,45,condition_block,4,5,0.15789473684210525,1.0,0.2727272727272727,3
P4,1,45,condition_block,5,6,0.0,0.0,0.0,3
P4,1,45,condition_block,6,7,0.5,0.3333333333333333,0.4,3
P4,1,46,row,0,1,0.0,0.0,0.0,150
P4,1,46,row,1,2,0.0,0.0,0.0,150
P4,1,46,row,2,3,0.0,0.0,0.0,150
P4,1,46,row,3,4,0.0,0.0,0.0,150
P4,1,46,row,4,5,0.0,0.0,0.0,150
P4,1,46,row,5,6,0.0024509803921568627,0.006666666666666667,0.0035842293906810036,150
P4,1,46,row,6,7,0.0778816199376947,0.3333333333333333,0.12626262626262627,150
P4,1,46,condition_block,0,1,0.0,0.0,0.0,3
P4,1,46,condition_block,1,2,0.0,0.0,0.0,3
P4,1,46,condition_block,2,3,0.0,0.0,0.0,3
P4,1,46,condition_block,3,4,0.0,0.0,0.0,3
P4,1,46,condition_block,4,5,0.0,0.0,0.0,3
P4,1,46,condition_block,5,6,0.0,0.0,0.0,3
P4,1,46,condition_block,6,7,0.07692307692307693,0.3333333333333333,0.125,3
P4,2,42,row,0,1,0.2222222222222222,0.3333333333333333,0.26666666666666666,150
P4,2,42,row,1,2,0.0,0.0,0.0,150
P4,2,42,row,2,3,0.24752475247524752,0.3333333333333333,0.2840909090909091,150
P4,2,42,row,3,4,0.2623762376237624,0.35333333333333333,0.30113636363636365,150
P4,2,42,row,4,5,0.0,0.0,0.0,150
P4,2,42,row,5,6,0.0,0.0,0.0,150
P4,2,42,row,6,7,0.0,0.0,0.0,150
P4,2,42,condition_block,0,1,0.2,0.3333333333333333,0.25,3
P4,2,42,condition_block,1,2,0.0,0.0,0.0,3
P4,2,42,condition_block,2,3,0.25,0.3333333333333333,0.2857142857142857,3
P4,2,42,condition_block,3,4,0.25,0.3333333333333333,0.2857142857142857,3
P4,2,42,condition_block,4,5,0.0,0.0,0.0,3
P4,2,42,condition_block,5,6,0.0,0.0,0.0,3
P4,2,42,condition_block,6,7,0.0,0.0,0.0,3
P4,2,43,row,0,1,0.12376237623762376,0.3333333333333333,0.18050541516245489,150
P4,2,43,row,1,2,0.12626262626262627,0.3333333333333333,0.18315018315018314,150
P4,2,43,row,2,3,0.0,0.0,0.0,150
P4,2,43,row,3,4,0.0,0.0,0.0,150
P4,2,43,row,4,5,0.0,0.0,0.0,150
P4,2,43,row,5,6,0.0,0.0,0.0,150
P4,2,43,row,6,7,0.0,0.0,0.0,150
P4,2,43,condition_block,0,1,0.125,0.3333333333333333,0.18181818181818182,3
P4,2,43,condition_block,1,2,0.125,0.3333333333333333,0.18181818181818182,3
P4,2,43,condition_block,2,3,0.0,0.0,0.0,3
P4,2,43,condition_block,3,4,0.0,0.0,0.0,3
P4,2,43,condition_block,4,5,0.0,0.0,0.0,3
P4,2,43,condition_block,5,6,0.0,0.0,0.0,3
P4,2,43,condition_block,6,7,0.0,0.0,0.0,3
P4,2,44,row,0,1,0.205761316872428,0.3333333333333333,0.2544529262086514,150
P4,2,44,row,1,2,0.0,0.0,0.0,150
P4,2,44,row,2,3,0.0,0.0,0.0,150
P4,2,44,row,3,4,0.32653061224489793,0.64,0.43243243243243246,150
P4,2,44,row,4,5,0.5208333333333334,0.3333333333333333,0.4065040650406504,150
P4,2,44,row,5,6,0.011363636363636364,0.02,0.014492753623188406,150
P4,2,44,row,6,7,0.0,0.0,0.0,150
P4,2,44,condition_block,0,1,0.2,0.3333333333333333,0.25,3
P4,2,44,condition_block,1,2,0.0,0.0,0.0,3
P4,2,44,condition_block,2,3,0.0,0.0,0.0,3
P4,2,44,condition_block,3,4,0.3333333333333333,0.6666666666666666,0.4444444444444444,3
P4,2,44,condition_block,4,5,0.5,0.3333333333333333,0.4,3
P4,2,44,condition_block,5,6,0.0,0.0,0.0,3
P4,2,44,condition_block,6,7,0.0,0.0,0.0,3
P4,2,45,row,0,1,0.0,0.0,0.0,150
P4,2,45,row,1,2,0.12406947890818859,0.3333333333333333,0.18083182640144665,150
P4,2,45,row,2,3,0.0,0.0,0.0,150
P4,2,45,row,3,4,0.0,0.0,0.0,150
P4,2,45,row,4,5,0.12345679012345678,0.3333333333333333,0.18018018018018017,150
P4,2,45,row,5,6,0.015625,0.02,0.017543859649122806,150
P4,2,45,row,6,7,0.0,0.0,0.0,150
P4,2,45,condition_block,0,1,0.0,0.0,0.0,3
P4,2,45,condition_block,1,2,0.125,0.3333333333333333,0.18181818181818182,3
P4,2,45,condition_block,2,3,0.0,0.0,0.0,3
P4,2,45,condition_block,3,4,0.0,0.0,0.0,3
P4,2,45,condition_block,4,5,0.125,0.3333333333333333,0.18181818181818182,3
P4,2,45,condition_block,5,6,0.0,0.0,0.0,3
P4,2,45,condition_block,6,7,0.0,0.0,0.0,3
P4,2,46,row,0,1,0.32051282051282054,0.3333333333333333,0.32679738562091504,150
P4,2,46,row,1,2,0.0,0.0,0.0,150
P4,2,46,row,2,3,0.24812030075187969,0.66,0.36065573770491804,150
P4,2,46,row,3,4,0.18775510204081633,0.30666666666666664,0.23291139240506328,150
P4,2,46,row,4,5,0.014705882352941176,0.02,0.01694915254237288,150
P4,2,46,row,5,6,0.0,0.0,0.0,150
P4,2,46,row,6,7,0.0,0.0,0.0,150
P4,2,46,condition_block,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P4,2,46,condition_block,1,2,0.0,0.0,0.0,3
P4,2,46,condition_block,2,3,0.25,0.6666666666666666,0.36363636363636365,3
P4,2,46,condition_block,3,4,0.25,0.3333333333333333,0.2857142857142857,3
P4,2,46,condition_block,4,5,0.2,0.3333333333333333,0.25,3
P4,2,46,condition_block,5,6,0.0,0.0,0.0,3
P4,2,46,condition_block,6,7,0.0,0.0,0.0,3
P4,3,42,row,0,1,0.22556390977443608,1.0,0.36809815950920244,150
P4,3,42,row,1,2,0.9320388349514563,0.64,0.758893280632411,150
P4,3,42,row,2,3,0.0,0.0,0.0,150
P4,3,42,row,3,4,0.0,0.0,0.0,150
P4,3,42,row,4,5,0.0,0.0,0.0,150
P4,3,42,row,5,6,0.16666666666666666,0.31333333333333335,0.2175925925925926,150
P4,3,42,row,6,7,0.0,0.0,0.0,150
P4,3,42,condition_block,0,1,0.23076923076923078,1.0,0.375,3
P4,3,42,condition_block,1,2,1.0,0.6666666666666666,0.8,3
P4,3,42,condition_block,2,3,0.0,0.0,0.0,3
P4,3,42,condition_block,3,4,0.0,0.0,0.0,3
P4,3,42,condition_block,4,5,0.0,0.0,0.0,3
P4,3,42,condition_block,5,6,0.16666666666666666,0.3333333333333333,0.2222222222222222,3
P4,3,42,condition_block,6,7,0.0,0.0,0.0,3
P4,3,43,row,0,1,0.0,0.0,0.0,150
P4,3,43,row,1,2,0.0,0.0,0.0,150
P4,3,43,row,2,3,0.21303656597774245,0.8933333333333333,0.34403080872913994,150
P4,3,43,row,3,4,0.0,0.0,0.0,150
P4,3,43,row,4,5,0.0,0.0,0.0,150
P4,3,43,row,5,6,0.0,0.0,0.0,150
P4,3,43,row,6,7,0.2724795640326976,0.6666666666666666,0.38684719535783363,150
P4,3,43,condition_block,0,1,0.0,0.0,0.0,3
P4,3,43,condition_block,1,2,0.0,0.0,0.0,3
P4,3,43,condition_block,2,3,0.25,1.0,0.4,3
P4,3,43,condition_block,3,4,0.0,0.0,0.0,3
P4,3,43,condition_block,4,5,0.0,0.0,0.0,3
P4,3,43,condition_block,5,6,0.0,0.0,0.0,3
P4,3,43,condition_block,6,7,0.25,0.6666666666666666,0.36363636363636365,3
P4,3,44,row,0,1,0.0,0.0,0.0,150
P4,3,44,row,1,2,0.0,0.0,0.0,150
P4,3,44,row,2,3,0.0,0.0,0.0,150
P4,3,44,row,3,4,0.0,0.0,0.0,150
P4,3,44,row,4,5,0.0,0.0,0.0,150
P4,3,44,row,5,6,0.0,0.0,0.0,150
P4,3,44,row,6,7,0.14285714285714285,1.0,0.25,150
P4,3,44,condition_block,0,1,0.0,0.0,0.0,3
P4,3,44,condition_block,1,2,0.0,0.0,0.0,3
P4,3,44,condition_block,2,3,0.0,0.0,0.0,3
P4,3,44,condition_block,3,4,0.0,0.0,0.0,3
P4,3,44,condition_block,4,5,0.0,0.0,0.0,3
P4,3,44,condition_block,5,6,0.0,0.0,0.0,3
P4,3,44,condition_block,6,7,0.14285714285714285,1.0,0.25,3
P4,3,45,row,0,1,0.0,0.0,0.0,150
P4,3,45,row,1,2,0.1423841059602649,0.2866666666666667,0.1902654867256637,150
P4,3,45,row,2,3,0.0,0.0,0.0,150
P4,3,45,row,3,4,0.0,0.0,0.0,150
P4,3,45,row,4,5,0.0,0.0,0.0,150
P4,3,45,row,5,6,0.0,0.0,0.0,150
P4,3,45,row,6,7,0.011363636363636364,0.02666666666666667,0.01593625498007968,150
P4,3,45,condition_block,0,1,0.0,0.0,0.0,3
P4,3,45,condition_block,1,2,0.16666666666666666,0.3333333333333333,0.2222222222222222,3
P4,3,45,condition_block,2,3,0.0,0.0,0.0,3
P4,3,45,condition_block,3,4,0.0,0.0,0.0,3
P4,3,45,condition_block,4,5,0.0,0.0,0.0,3
P4,3,45,condition_block,5,6,0.0,0.0,0.0,3
P4,3,45,condition_block,6,7,0.0,0.0,0.0,3
P4,3,46,row,0,1,0.0,0.0,0.0,150
P4,3,46,row,1,2,0.0,0.0,0.0,150
P4,3,46,row,2,3,0.0,0.0,0.0,150
P4,3,46,row,3,4,0.0,0.0,0.0,150
P4,3,46,row,4,5,0.16501650165016502,0.3333333333333333,0.22075055187637968,150
P4,3,46,row,5,6,0.28851540616246496,0.6866666666666666,0.40631163708086787,150
P4,3,46,row,6,7,0.1282051282051282,0.3333333333333333,0.18518518518518517,150
P4,3,46,condition_block,0,1,0.0,0.0,0.0,3
P4,3,46,condition_block,1,2,0.0,0.0,0.0,3
P4,3,46,condition_block,2,3,0.0,0.0,0.0,3
P4,3,46,condition_block,3,4,0.0,0.0,0.0,3
P4,3,46,condition_block,4,5,0.16666666666666666,0.3333333333333333,0.2222222222222222,3
P4,3,46,condition_block,5,6,0.2857142857142857,0.6666666666666666,0.4,3
P4,3,46,condition_block,6,7,0.125,0.3333333333333333,0.18181818181818182,3
