relative_path,size_bytes,sha256
results/canonical_metrics/dann_position_intervention/23_SCIENTIFIC_INTERPRETATION.md,240,09ba66155b60a6ea562bfbe72d6190d95fc195afbda22260ac65a336c6911bfb
results/canonical_metrics/dann_position_intervention/24_LIMITATIONS_AND_NONCLAIMS.md,489,5e85332d15b3f20b08204b82607e50589be89477447a19169a050ae46be24588
results/canonical_metrics/dann_position_intervention/STATUS.md,428,2eeed6f8a43e5b4954167e71eb6aaa72613c95e5ad7cbdc305e93380fd5a212f
results/canonical_metrics/dann_v2/00_EXECUTIVE_SUMMARY.md,1717,d2ecbbf3d5bc3986a962e9039f6bba692756d949c9fb282d4d8c5aa0d344a1e1
results/canonical_metrics/dann_v2/01_GOVERNED_BASELINE_BINDING.json,2179,d414aa502419e6af9e8917797a86dc9824d45104dd79b07d4b401771ea28f531
results/canonical_metrics/dann_v2/02_DANN_V2_PREREGISTRATION.md,2726,bba5648a1fa1ef7181f5a293224f1aef8e8e4d1d2e10b0e5e97b6bea202ba271
results/canonical_metrics/dann_v2/03_POST_HOC_CLAIM_BOUNDARY.md,650,fb23f049875c64fd5f56474e5aeef888710db4b0d62f70084b8946f0cc52dbf0
results/canonical_metrics/dann_v2/05_MODEL_AND_CONTROL_DESIGN.md,756,db4d81fad160395ed7557382ec7515c8cb16906399a2747655bb87757d25d4f1
results/canonical_metrics/dann_v2/06_SHARED_LAMBDA_SCHEDULE_SPECIFICATION.md,686,96f64a9fa73c4a44c30640b2d460864c47baec504a110f16b8732249f637386a
results/canonical_metrics/dann_v2/07_GRADIENT_SIGN_AND_MAGNITUDE_TESTS.json,939,407e2437c94eb283b62735854417bc13194d381769cef73f7a9e714a4d78a085
results/canonical_metrics/dann_v2/08_DOMAIN_LABEL_AUDIT.csv,290,89e1941f91c1e5118479478a065762eee4d417f558dcaa0ff1ed287dd0046d1b
results/canonical_metrics/dann_v2/09_BATCHING_AUDIT.csv,29879419,4703734917765bf1233f2b33a94f5a7fec8a5baac27aca56f3529776ea8504a8
results/canonical_metrics/dann_v2/10_FOCUSED_TEST_RESULTS.txt,99,9e8553f8aad0b78e0522678f80b63c65c2c78b445f30dd6c6d6143bd3686066c
results/canonical_metrics/dann_v2/11_DEVELOPMENT_RUN_MANIFEST.csv,21737,77efbe8b14f26298d2273a6d04ae52e30da4d1336a88ad2549ff8016cebe1dfb
results/canonical_metrics/dann_v2/12_DEVELOPMENT_METRICS.csv,51710,a782b9fa6aa94e228f6ac63bdb5be909c44d7d3107dbad2206aec1756c810558
results/canonical_metrics/dann_v2/13_DEVELOPMENT_LAMBDA_TRAJECTORIES.csv,13716534,fc6bbbedeef4b7f5ef0e1196f185d0f016ac0c0c001b73e411ba205cf5cb61f7
results/canonical_metrics/dann_v2/14_FAMILIAR_SOURCE_RETENTION.csv,27048,43de207765b482b2e5887f602fe361035305697cb415a4a9a7562f4787fa1a0d
results/canonical_metrics/dann_v2/15_POSITION_PROBE_RESULTS.csv,33391,2a0c231ad9ad35b11686c90b53b35a553da3daa21ee44be3e80a7005a4c6d965
results/canonical_metrics/dann_v2/16_TAGID_PROBE_RESULTS.csv,33261,0ebd27a77cb09bc98f30c31ba91dedfce3d43177591b3e82214606b51bb6cc9f
results/canonical_metrics/dann_v2/17_OUTER_HELD_LOPO_DIAGNOSTIC.csv,28308,432aa9fb81389faad6b48982408b6bc116f6fd50605ef31d948c77f36e894026
results/canonical_metrics/dann_v2/18_DEVELOPMENT_UNCERTAINTY_INTERVALS.csv,19896,68b5fb69a2324ed020c2cb4053668b10080d8a43b3a33ff2088147ac8a844d6c
results/canonical_metrics/dann_v2/19_LAMBDA_SELECTION.json,6338,c75cea5b06cfead82752c777e62db97d47c619f80c05fb0826a3d8bd4fd90c1f
results/canonical_metrics/dann_v2/20_SOURCE_MECHANISM_GATE.json,991,7978488647dab29b9837b9a9971b6a64d0631ff74f5cf42438da3b6b12798443
results/canonical_metrics/dann_v2/21_FINAL_EPOCH_DERIVATION.json,684,2d377165a62f2b325e38dce52098ee65c4510b97045b7ebe21f614d38567cb4c
results/canonical_metrics/dann_v2/22_FINAL_TRAINING_MANIFEST.csv,3533,3fba25dfc8b8bde6173d5aae3cef0ba43a41bf5d79a7562f7daeb3ed540b10c1
results/canonical_metrics/dann_v2/23_FINAL_SOURCE_DIAGNOSTICS.csv,3604,dacc9da0e65df5ca68f3d3a34d894c95cb29f8a0731acf5f2b2e46d1abf8b155
results/canonical_metrics/dann_v2/24_PRE_P4_ACCESS_SEAL.json,8643,e9e84dcef863f0cb9fcc84bad6b46d1ec69a8d3bb9a191e6e7bafe6a65b19d62
results/canonical_metrics/dann_v2/25_FINAL_P4_RUN_MANIFEST.csv,3469,06b82c509de3c68154aaf3228e67599524dd226be50a70d51d4e151030fd0fdd
results/canonical_metrics/dann_v2/26_FINAL_P4_METRICS.csv,7288,3791b02c96e83d51bc6272764b100ac68c95eca963e8c2e686ee7265481744c0
results/canonical_metrics/dann_v2/27_P4_PAIRED_EFFECTS.csv,1409,f39d62da925bf053066836b1fc4b31a4959e4741b9e3fb6e995701a235553ebb
results/canonical_metrics/dann_v2/28_P4_UNCERTAINTY_INTERVALS.csv,2178,46ae0bbab2dec292170ab5ad49465ce970ce448a0b069bf3203dff31897cfa57
results/canonical_metrics/dann_v2/29_P4_CHANCE_REFERENCE.csv,361,a5abf04663f788b8691e493b171ba5c20471a3e2654f75d17ae187119be091e7
results/canonical_metrics/dann_v2/30_PER_TAGID_RESULTS.csv,8199,723b2721da68d107cbcd3ef6e5f2e484308e6ccf8ba63cc3660f2185200f617b
results/canonical_metrics/dann_v2/31_CONFUSION_MATRICES/confusion_matrices.csv,32635,876d2527c48a33c44e4ee16a602e9d58cdec99439b4d649b7cb704da88ee1eef
results/canonical_metrics/dann_v2/32_V1_VS_V2_COMPARISON.md,1169,9de3eb8ebf3a62bcbe9fc3087764859923c6e7364a6ed250abacd50855cd8799
results/canonical_metrics/dann_v2/33_MAIN_SCIENTIFIC_CLASSIFICATION.json,623,9e489fbfe7336de17119dfe599cab46480b1dbe139863481915240560843c40a
results/canonical_metrics/dann_v2/34_LIMITATIONS_AND_NON_CLAIMS.md,728,1adcf0ff37d244267515938412cfe0bdc8ebd5717b1629ccc0bf2592ab5051a7
results/canonical_metrics/dann_v2/35_REPRODUCTION_COMMANDS.md,1001,fa6d040de339a8a3506129593f8b9bfdeb0e2c0b78d3d0bcb90682428adf8f79
results/canonical_metrics/dann_v2/36_ARTIFACT_MANIFEST.csv,5015,82739e1eafaaef9e62cb06c247db6d7261be3803fef4a7f3940f9cc4c286e2cb
results/canonical_metrics/dann_v2/PRE_P4_ACCESS_SEAL.json,8643,e9e84dcef863f0cb9fcc84bad6b46d1ec69a8d3bb9a191e6e7bafe6a65b19d62
results/canonical_metrics/dann_v2/PRE_P4_ACCESS_SEAL.sha256,101,a094046d470f7e488b1ea5d1b62fdc2d5816eb1ee01077c3ec371ec537431170
results/canonical_metrics/domain_aware_mixup/00_EXECUTIVE_SUMMARY.md,1629,4fff78e675be8f414a5c9ccb3a3d3c6ed5849c63c529728dae6ba3b3371d8d29
results/canonical_metrics/domain_aware_mixup/01_INPUT_BINDING.json,547,f3ca0e150f32d70f826794a75360865dca2e4bc47258fab0df77c60d6a2ba581
results/canonical_metrics/domain_aware_mixup/02_C1_AND_EMBEDDING_LINEAGE_BINDING.json,2633,ff600abb10fb4e152b6b5ce7602ce1a97b87e73f5192a24bc9f68946f810818c
results/canonical_metrics/domain_aware_mixup/03_GOVERNED_RUNTIME_BINDING.md,304,5ab81c06de89f1291f1f50f9818b586872d48507db01437dc35054c9f5306808
results/canonical_metrics/domain_aware_mixup/04_PREREGISTERED_PROTOCOL.md,1230,5ce934c5cd8ea2ba56afd01fe5954f5d7d86fa0d43eb64157e40dcf5a087eaa0
results/canonical_metrics/domain_aware_mixup/05_EXECUTION_STAGE_SCHEMA.md,526,33a1f6f0b85e30050d09be775d5e02e862a71969b635c1217979d01bea9139d2
results/canonical_metrics/domain_aware_mixup/06_DATA_AND_PAIRING_STRUCTURE_AUDIT.csv,1018,582faf44f2ef577c7a1f04ce874d220779ff0123b7575f40f2328ba318e57837
results/canonical_metrics/domain_aware_mixup/07_SOURCE_LOPO_SPLIT_MANIFEST.csv,610,bba28efd2054bed2bfc1b672bdabbab424901586cfdcc16f50a91acdfd2ae3ad
results/canonical_metrics/domain_aware_mixup/08_MIXUP_IMPLEMENTATION_VALIDITY.csv,6416,d8fc99223d8cf100730236f252449a9b6819f0f567323e8a0232a80aa4a8e7fd
results/canonical_metrics/domain_aware_mixup/09_ALPHA_GRID_AND_CONTROL_REGISTER.csv,392,2f365e01ad3c2173d9801d3e47b735aedb74d0add53c82583c13d2b92371b61e
results/canonical_metrics/domain_aware_mixup/10_LEAKAGE_AND_LABEL_BOUNDARY_GATES.csv,215,c21339f28b88bbb30a8f87865310d2e461fced49a8f4cb7aaeec89dbcf9922fe
results/canonical_metrics/domain_aware_mixup/11_DEVELOPMENT_RUN_REGISTER.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/12_PAIRING_COVERAGE_AND_DISTRIBUTION.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/13_SOURCE_HELD_POSITION_METRICS.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/14_SOURCE_PRIMARY_CONTRASTS.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/15_SOURCE_CONTROL_CONTRASTS.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/16_REPRESENTATION_DIAGNOSTICS.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/17_PAIR_BRIDGE_GEOMETRY.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/18_SOURCE_ONLY_ALPHA_SELECTION.md,108,0e0f28992dd784cb50e83b9a6e9c737dfc65f58c1238169d128bc18c7ad5c5bc
results/canonical_metrics/domain_aware_mixup/19_DOMAIN_BRIDGING_DIAGNOSTIC_CLASSIFICATION.md,99,aee3a53ac9272d420d7e76473b600f742e71414bc9ca2a226bb6555d22ef5b72
results/canonical_metrics/domain_aware_mixup/20_FINAL_MODEL_REGISTER.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/21_P4_PRELABEL_PREDICTION_FREEZE.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/22_P4_LABEL_ACCESS_AND_PERSISTENCE_RECEIPT.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/23_P4_BLOCK_METRICS.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/24_P4_PRIMARY_CROSS_POSITION_VS_ERM.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/25_P4_CROSS_POSITION_VS_WITHIN_POSITION.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/26_P4_WITHIN_POSITION_VS_ERM.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/27_P4_PER_CLASS_RESULTS.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/28_P4_CONFUSION_MATRICES.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/29_PREDICTED_CLASS_HISTOGRAMS.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/30_BOOTSTRAP_AND_SEED_SENSITIVITY.csv,294,574bdfade361ff59830828955023ca1f2e897c49ad1fe921edb2802f1f44391e
results/canonical_metrics/domain_aware_mixup/31_SCIENTIFIC_INTERPRETATION.md,824,9da44f885d1b304b7a60f4c86cb0624fbb5113d5d3d65726313796ea3dbb9892
results/canonical_metrics/domain_aware_mixup/32_LIMITATIONS_AND_NONCLAIMS.md,562,cc5ba5fecdb7ea16cdea496c398c54f29d35fc1ea963a5856f6c90b6aeb179fe
results/canonical_metrics/domain_aware_mixup/STATUS.md,513,735229c6307a7204484e7baa19eb0bb8b9256258a85ccfde22eee9d173878b52
results/canonical_metrics/external_data1/04_FINAL_RESULTS.md,603,a036a4ea5d639a25bc2bd002b34c660d427130f8b91848869789b4b0a0cf961b
results/canonical_metrics/external_data1/05_FINAL_RESULTS.csv,352,63db60b487a694410741ed155f498826bd0583cfb448f96e50960362b611fc13
results/canonical_metrics/external_data1/06_LIMITATIONS_AND_NON_CLAIMS.md,505,db94aae9a79b5e95e474d118bb90f15e98f713643f4bb48391c586d50d12c8d3
results/canonical_metrics/external_data1/README.md,552,8f329710a561e4ff1e4793a9bc75a1230d27b4588376f9c2cf81519c2b54da2a
results/canonical_metrics/external_data1_ssl/05_FINAL_RESULTS.md,653,e61098cc5691263573d794711e56f205cdc5264720e8444e76ff69b858ec01c5
results/canonical_metrics/external_data1_ssl/06_FINAL_RESULTS.csv,1440,c98762aa3cff17d5768cacafc1d3f65cfbc68a15f1ae60bbfd63f348313a7451
results/canonical_metrics/external_data1_ssl/07_HYPOTHESIS_COMPARISONS.csv,4787,61abd009aace8531b220bff9a7235cba411949154d081d3a5d51609c2e6de029
results/canonical_metrics/external_data1_ssl/09_LIMITATIONS_AND_NON_CLAIMS.md,862,929cc013e73fb2928df3d1a041117d1d096f4cd172048543f149ecd9101b40f6
results/canonical_metrics/external_data1_ssl/README.md,522,189434bdb16b32991461c90832599717fcc9e1ad424d9ac486f97b6f8aab715e
results/canonical_metrics/few_shot/README.md,625,9fde79701484b916ebedbde970dcc09da7de55b8a2d6f7d83c2495564d7a930a
results/canonical_metrics/few_shot/RESULTS.md,4109,65ebe42d50776f88ef5f8ae82cb2d3d558986d424e1ec4cb650889dfdb5209ce
results/canonical_metrics/fixed_position_grouped_validity/00_EXECUTIVE_SUMMARY.md,3550,974b2372d791f4271866d4b6ed11946951afc27fcfa7df80dac7549c8670cee6
results/canonical_metrics/fixed_position_grouped_validity/02_PREREGISTERED_PROTOCOL.md,8492,6a1625314167e57f9b403259565bb840c5525a8db40466176faf389deeb975f6
results/canonical_metrics/fixed_position_grouped_validity/03_DATA_AND_GROUP_STRUCTURE_AUDIT.csv,1798,5656afa348e99b105549b985998e2ad4e929a196933bb25725d40ddddde49c83
results/canonical_metrics/fixed_position_grouped_validity/04_SPLIT_VALIDATION_RESULTS.csv,879,17a5603ef342daf3b23e79628029da2365d30938e8d0c94e16be8ab9390d6731
results/canonical_metrics/fixed_position_grouped_validity/05_RUN_REGISTER.csv,20865,4e882fde9dc05575f36c2f8253d83a3b68eb3d03dfc35ad63aeb8e8028edb6f3
results/canonical_metrics/fixed_position_grouped_validity/06_PER_RUN_METRICS.csv,20050,8b971c2da56453df0df4e35534bcbb6ceaf6395bf758f03d4e16d8de1d488f06
results/canonical_metrics/fixed_position_grouped_validity/07_POSITION_AGGREGATES.csv,12304,b38babfb0aef014f6a91029a3c761783a9fad3a72f3cdc9413c44ba51f89b822
results/canonical_metrics/fixed_position_grouped_validity/08_PER_CLASS_RESULTS.csv,42046,149fa9c044292ebfc126d17bd08f03ab7768506841ed4cbfff089d9f08d12bcf
results/canonical_metrics/fixed_position_grouped_validity/09_PREDICTED_CLASS_HISTOGRAMS.csv,11718,f1f10b52d028364b2f66b6297ff9e299cab7c36ba995338cddcca81071b3a84d
results/canonical_metrics/fixed_position_grouped_validity/10_CONFUSION_CONSISTENCY_REPORT.md,444,4fbc0237b1025b8aaaf43e256cfe3a4ff901a44053a3401b105eee1012c19097
results/canonical_metrics/fixed_position_grouped_validity/11_LEARNING_VALIDITY_RESULTS.csv,831,b50a4f8584d122b3d4a5d83df63eb26cdc4be3a2fd9c11710a5c091c64e92964
results/canonical_metrics/fixed_position_grouped_validity/12_INTERPRETATION.md,4059,17fa9468a1f0d5f0b5ca6eb86c9da667dcd5d4785279a3262852f050a8bdd30a
results/canonical_metrics/fixed_position_grouped_validity/confusion_matrices.csv,31480,5a6b1ed6e3bdfc47fd062daec7c48ff09d533d2d909a291395b99c792e4d663e
results/canonical_metrics/fixed_position_grouped_validity/learning_curves.csv,154416,7070a8da70392a771c9377073694cf7a4c9d45f6b80df6d9043b9d5c3bdd2fe7
results/canonical_metrics/fixed_position_grouped_validity/STATUS.md,441,6247ca5eecbc73b7d37c1a5444b9ef51555a5100f5cf7ffc141d2bb40eda7a63
results/canonical_metrics/groupdro_worst_source/00_EXECUTIVE_SUMMARY.md,833,3889473d7720371af1789d58cb4f752824d5942c08e4d65beae5791847ae32ff
results/canonical_metrics/groupdro_worst_source/02_C1_LINEAGE_BINDING.json,2080,7572df6e7f8e18d4458cc50faa885411ab75d192bb5cda6a6786553961b27280
results/canonical_metrics/groupdro_worst_source/03_PREREGISTERED_PROTOCOL.md,422,25be17f025f8102f8ca06f0c9d9c1f20e5f072dae9087c9b80b2e74a6d55a921
results/canonical_metrics/groupdro_worst_source/04_DATA_AND_GROUP_STRUCTURE_AUDIT.csv,320,e459f62bcdb955f575ca2cff4c7fa48c23c41a96fb5a2323eee3f31ad9acef65
results/canonical_metrics/groupdro_worst_source/05_SOURCE_LOPO_SPLIT_MANIFEST.csv,609,b52cd9f13a6499c407322c8adf827377785f815c662933efdfc58714eac2ad96
results/canonical_metrics/groupdro_worst_source/06_GROUPDRO_IMPLEMENTATION_VALIDITY.csv,944,46e12bd50be6bf15e5c6de1019138393e23c6220314b2426ad8d6937261f0663
results/canonical_metrics/groupdro_worst_source/07_ETA_GRID_REGISTER.csv,750,d80ab923cf704ac29ce5cafd78def910a348bec215842f067292330295a0a02a
results/canonical_metrics/groupdro_worst_source/08_LEAKAGE_AND_LABEL_BOUNDARY_GATES.csv,1390,80cbe72466613d1319b4f84775bdff62b2dca214e510bdbcf797d2b0e6ec26ac
results/canonical_metrics/groupdro_worst_source/09_DEVELOPMENT_RUN_REGISTER.csv,2356,2aa01a6fe6fee178e35ce0ea852b26b01ca9e4d286927ccb5fe743645b52c137
results/canonical_metrics/groupdro_worst_source/10_SOURCE_HELD_POSITION_METRICS.csv,5636,027dfed07debe746cbf82b31a514ff685da87393bdcd783f85d95c76740d9913
results/canonical_metrics/groupdro_worst_source/11_GROUP_LOSS_AND_Q_TRAJECTORIES.csv,5152343,cc0dea8c816efbedbaf0cc5b7ad14306a332adfe516d3f37227d6e4093e584b2
results/canonical_metrics/groupdro_worst_source/12_SOURCE_WORST_GROUP_CONTRASTS.csv,273,a87c7e3ab192aef2227579b1f558f0d2dd651df8a01f6df63815500a588be388
results/canonical_metrics/groupdro_worst_source/13_SOURCE_MEAN_AND_VARIANCE_RESULTS.csv,607,4a38920672114dce29db4617ee301d6e69f70a06d6ce0b249d000c36c333592d
results/canonical_metrics/groupdro_worst_source/14_POSITION_AND_TAGID_PROBE_RESULTS.csv,1904,6ff528a7272fb16b9f46e12b787435969538ccc96ecf18eec01b70bab588a84c
results/canonical_metrics/groupdro_worst_source/15_SOURCE_ONLY_ETA_SELECTION.md,3169,cc24f1b911106c2c1f60404ccbaa7466985500209ef87c02b347591dae14e0ce
results/canonical_metrics/groupdro_worst_source/16_FINAL_MODEL_REGISTER.csv,2311,381be15ca829ca243c1b634cccf3ddcb63ecca1fe26463815add8c1c84ae85d3
results/canonical_metrics/groupdro_worst_source/17_P4_PREDICTION_FREEZE_AND_ACCESS_LOG.csv,3143,2da4c0f05480c88ace27acc89b445b91c6a3d7574a0fe2d821074433291a680c
results/canonical_metrics/groupdro_worst_source/18_P4_BLOCK_METRICS.csv,3901,6e6ca49bd2789570e197c8024c705d9a7afbb3359da387486ba457fe1bc77fee
results/canonical_metrics/groupdro_worst_source/19_P4_PRIMARY_GROUPDRO_VS_ERM_CONTRAST.csv,736,fb523bbdf2bf1063696a9e4c43f88f348b65a4da28bad300d1fc59bb8cb8f049
results/canonical_metrics/groupdro_worst_source/20_P4_PER_CLASS_RESULTS.csv,10141,7a23fea80ead4aa2e46fc410ffbabdc8ec1b670f7fa6d6f9d96de7115f9c44e7
results/canonical_metrics/groupdro_worst_source/21_PREDICTED_CLASS_HISTOGRAMS.csv,8106,5c28b512dec7af424acc2547eaabe4bcc6b84fd2479a15c0359cf87e025d6a9f
results/canonical_metrics/groupdro_worst_source/22_BOOTSTRAP_AND_SEED_SENSITIVITY.csv,6618,cead9a0b3824102dd1768e48d7dbbb247b37bd5b07117a33857f0b8a604ed052
results/canonical_metrics/groupdro_worst_source/23_SCIENTIFIC_INTERPRETATION.md,156,59208d6ca90e7ed871d8649155fbb13ffb8e68a979732f3d4df8b1816fc1f035
results/canonical_metrics/groupdro_worst_source/24_LIMITATIONS_AND_NONCLAIMS.md,669,cf081bb1b73543366c5b37349dba7b0afc9d675d812aaa769b905c4af45d45f9
results/canonical_metrics/groupdro_worst_source/27_RUNTIME_BINDING.md,781,e7eb6ce15286e7cde1293256ca4e48e175ef10c208193d0b1217d3a9a3dc4551
results/canonical_metrics/groupdro_worst_source/28_EXECUTION_STATE.json,800,18ef4231c76c6f8bee5c25747a5520bf488af7341cd507782b1df7b74913f522
results/canonical_metrics/groupdro_worst_source/STATUS.md,471,6ba5ce480e5107df06179674db82310511d35674b749d02c97c42a9d4a1c220d
results/canonical_metrics/historical_target_assisted/aggregate_metrics.json,167,a82a7339c95cb5a63e2b57cf94f3aaa128b3e400d94c434554ab1ddec748d782
results/canonical_metrics/historical_target_assisted/class_recall.csv,168,7fc5564a3ab53bf6d1b9440fec1f9406817cfff96757a8dabc222ca401db2838
results/canonical_metrics/historical_target_assisted/confusion_matrices/seed_42.csv,148,a0ebcb8cd6652eed4da11ce3d2325508ab75d417cf45d1bcf8b3b210861b84f2
results/canonical_metrics/historical_target_assisted/per_seed_metrics.csv,89,b1848b4ea4930e53d967106711bcc5387e380be29108a38b882d49f44689d069
results/canonical_metrics/historical_target_assisted/README.md,1024,891d5d78112d3fd3d198027d6442b31cab13be2061fd453879f8054717eb6c18
results/canonical_metrics/historical_target_assisted/selected_method.json,265,ceafc26ef36df244ad8ea84b3deb46ff900073507c85a5898f4a8bdda433ab65
results/canonical_metrics/irm_invariant_risk/00_EXECUTIVE_SUMMARY.md,1774,22325c5a5012c4b17b7a2b03839aeb010eca0f6539c67a0baf306677c6ec1c58
results/canonical_metrics/irm_invariant_risk/01_INPUT_BINDING.json,693,09e435c0f44a2c5e0d1bf84710a76b8a57c54a41c72317ae2ce1020fb8db87f8
results/canonical_metrics/irm_invariant_risk/02_C1_LINEAGE_BINDING.json,2445,eccb9a601e021e5ff17fdceb7f0a8fd751d68769c26b9aaab2ea6a70922cb8a7
results/canonical_metrics/irm_invariant_risk/03_GOVERNED_RUNTIME_BINDING.md,429,b93e772849d0d746cdfe557b93ae74bbeeac70390bf9c0d1be655d00135877e9
results/canonical_metrics/irm_invariant_risk/04_PREREGISTERED_PROTOCOL.md,1082,fa4684a789ba02d8d48d98c8f27a6cee199c853a8b524e89c11123712b13f874
results/canonical_metrics/irm_invariant_risk/05_EXECUTION_STAGE_SCHEMA.md,526,33a1f6f0b85e30050d09be775d5e02e862a71969b635c1217979d01bea9139d2
results/canonical_metrics/irm_invariant_risk/06_DATA_AND_ENVIRONMENT_STRUCTURE_AUDIT.csv,262,a9d25a6d5a4d6c19dc5a9daaa2fb2b653c2af0e0087e7f0d0d88d78d73ddf8d4
results/canonical_metrics/irm_invariant_risk/07_SOURCE_LOPO_SPLIT_MANIFEST.csv,610,bba28efd2054bed2bfc1b672bdabbab424901586cfdcc16f50a91acdfd2ae3ad
results/canonical_metrics/irm_invariant_risk/08_IRM_IMPLEMENTATION_VALIDITY.csv,2172,590dc25b80bf879dc2e6c938d800e3793b31613ed6871df8bc8e671644f33714
results/canonical_metrics/irm_invariant_risk/09_PENALTY_GRID_AND_ANNEALING_REGISTER.csv,210,ad975868f6d2d06a1a0d8949c1f31d9179a92ba131ad9f4d60f16f5f86fc2499
results/canonical_metrics/irm_invariant_risk/10_LEAKAGE_AND_LABEL_BOUNDARY_GATES.csv,1106,92ab330ee751af29c9e24c6060875176fc2adb47350e2ee395a2d689170d4d05
results/canonical_metrics/irm_invariant_risk/11_DEVELOPMENT_RUN_REGISTER.csv,12082,8ebc30f502e96b93ee21d56afb875894c6fa10bbeee0f0b0d23994c1ebe43f55
results/canonical_metrics/irm_invariant_risk/12_SOURCE_HELD_POSITION_METRICS.csv,6188,3cf18d0d4d6436d15303adbbcab0c6ce51045b0f214acabfd0e1588857543f33
results/canonical_metrics/irm_invariant_risk/13_IRM_PENALTY_AND_RISK_TRAJECTORIES.csv,646372,bcc51ed8b59e3ae2399ead326cabb73feceb0624481026c8649a7da3e17f31f2
results/canonical_metrics/irm_invariant_risk/14_SOURCE_PRIMARY_CONTRASTS.csv,317,96e9d184bcd51a0244ef7181d618628354c0b8d1b3bf0944039af3078aff5014
results/canonical_metrics/irm_invariant_risk/15_SOURCE_VARIANCE_AND_WORST_POSITION_RESULTS.csv,431,812353ae8cb56379dc43cd3ad9f23b21376962667024d7ea6640593334dd76b5
results/canonical_metrics/irm_invariant_risk/16_INVARIANCE_DIAGNOSTICS.csv,392,7c08f2a71ccdf9d74dca378606a5024e27ce55ca9760ad8cc64aa788237d7a5f
results/canonical_metrics/irm_invariant_risk/17_POSITION_AND_TAGID_PROBE_RESULTS.csv,2622,ff51a68b0e446f979a60b08a6f20ad0453253efac19b8bd6be8dacafd1175c6d
results/canonical_metrics/irm_invariant_risk/18_SOURCE_ONLY_LAMBDA_SELECTION.md,266,bc8d47584001dae1f69c00ea071eca8fac2a0dfc3b3c6714867ef1af3a6a37a7
results/canonical_metrics/irm_invariant_risk/19_FINAL_MODEL_REGISTER.csv,1936,0c76c6e34aa781d280d79499724021cdde3e6a73ca1fb70256541b09f52ba753
results/canonical_metrics/irm_invariant_risk/20_P4_PRELABEL_PREDICTION_FREEZE.csv,2439,91447e925bfa77eeb111667cbc250046919a56f645dad5e4d4dfe70bea3352d7
results/canonical_metrics/irm_invariant_risk/21_P4_LABEL_ACCESS_AND_PERSISTENCE_RECEIPT.csv,405,8f34230112d311933ae51527a18d3b793d994de93c0a1d52c093c1fc11fdcdd1
results/canonical_metrics/irm_invariant_risk/22_P4_BLOCK_METRICS.csv,1818,58d770b1e78593db36b795c6b43abf41698d02114b26b1c69040f4cf004a3edb
results/canonical_metrics/irm_invariant_risk/23_P4_PRIMARY_IRM_VS_ERM_CONTRAST.csv,343,3520f8b9bb6122ed9e828d688fd3707864b9a1bbe670ca3abba067109aca57c0
results/canonical_metrics/irm_invariant_risk/24_P4_PER_CLASS_RESULTS.csv,3398,8d8c2a3a1fb8c9cbc69d6018579cb95a7410bc5b7b8e9fdadebefa781f4bed80
results/canonical_metrics/irm_invariant_risk/25_P4_CONFUSION_MATRICES.csv,6912,5b3c4005b0130089a846e0cf33fbc6f5dc560a1ad7f9a76b3cce88211d80e7c1
