position,fold,seed,evaluation_level,class_index,TagID,precision,recall,f1,support
P3,1,42,row,3,4,0.0,0.0,0.0,150
P3,1,42,row,4,5,0.0,0.0,0.0,150
P3,1,42,row,5,6,0.0,0.0,0.0,150
P3,1,42,row,6,7,0.0,0.0,0.0,150
P3,1,42,condition_block,0,1,0.0,0.0,0.0,3
P3,1,42,condition_block,1,2,0.0,0.0,0.0,3
P3,1,42,condition_block,2,3,0.14285714285714285,1.0,0.25,3
P3,1,42,condition_block,3,4,0.0,0.0,0.0,3
P3,1,42,condition_block,4,5,0.0,0.0,0.0,3
P3,1,42,condition_block,5,6,0.0,0.0,0.0,3
P3,1,42,condition_block,6,7,0.0,0.0,0.0,3
P3,1,43,row,0,1,0.1310615989515072,0.6666666666666666,0.21905805038335158,150
P3,1,43,row,1,2,0.0,0.0,0.0,150
P3,1,43,row,2,3,0.0,0.0,0.0,150
P3,1,43,row,3,4,1.0,0.006666666666666667,0.013245033112582781,150
P3,1,43,row,4,5,0.0,0.0,0.0,150
P3,1,43,row,5,6,0.0,0.0,0.0,150
P3,1,43,row,6,7,0.0,0.0,0.0,150
P3,1,43,condition_block,0,1,0.125,0.6666666666666666,0.21052631578947367,3
P3,1,43,condition_block,1,2,0.0,0.0,0.0,3
P3,1,43,condition_block,2,3,0.0,0.0,0.0,3
P3,1,43,condition_block,3,4,0.0,0.0,0.0,3
P3,1,43,condition_block,4,5,0.0,0.0,0.0,3
P3,1,43,condition_block,5,6,0.0,0.0,0.0,3
P3,1,43,condition_block,6,7,0.0,0.0,0.0,3
P3,1,44,row,0,1,0.2317262830482115,0.9933333333333333,0.37578814627994955,150
P3,1,44,row,1,2,0.0,0.0,0.0,150
P3,1,44,row,2,3,0.75,0.02,0.03896103896103896,150
P3,1,44,row,3,4,0.0,0.0,0.0,150
P3,1,44,row,4,5,0.0,0.0,0.0,150
P3,1,44,row,5,6,0.0,0.0,0.0,150
P3,1,44,row,6,7,0.13602015113350127,0.36,0.19744058500914077,150
P3,1,44,condition_block,0,1,0.23076923076923078,1.0,0.375,3
P3,1,44,condition_block,1,2,0.0,0.0,0.0,3
P3,1,44,condition_block,2,3,0.0,0.0,0.0,3
P3,1,44,condition_block,3,4,0.0,0.0,0.0,3
P3,1,44,condition_block,4,5,0.0,0.0,0.0,3
P3,1,44,condition_block,5,6,0.0,0.0,0.0,3
P3,1,44,condition_block,6,7,0.125,0.3333333333333333,0.18181818181818182,3
P3,1,45,row,0,1,0.1540983606557377,0.31333333333333335,0.20659340659340658,150
P3,1,45,row,1,2,0.0,0.0,0.0,150
P3,1,45,row,2,3,0.0,0.0,0.0,150
P3,1,45,row,3,4,0.47468354430379744,1.0,0.6437768240343348,150
P3,1,45,row,4,5,0.366412213740458,0.64,0.46601941747572817,150
P3,1,45,row,5,6,0.30120481927710846,0.3333333333333333,0.31645569620253167,150
P3,1,45,row,6,7,1.0,0.006666666666666667,0.013245033112582781,150
P3,1,45,condition_block,0,1,0.16666666666666666,0.3333333333333333,0.2222222222222222,3
P3,1,45,condition_block,1,2,0.0,0.0,0.0,3
P3,1,45,condition_block,2,3,0.0,0.0,0.0,3
P3,1,45,condition_block,3,4,0.42857142857142855,1.0,0.6,3
P3,1,45,condition_block,4,5,0.4,0.6666666666666666,0.5,3
P3,1,45,condition_block,5,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P3,1,45,condition_block,6,7,0.0,0.0,0.0,3
P3,1,46,row,0,1,0.0,0.0,0.0,150
P3,1,46,row,1,2,0.0,0.0,0.0,150
P3,1,46,row,2,3,0.17508813160987075,0.9933333333333333,0.2977022977022977,150
P3,1,46,row,3,4,0.6944444444444444,0.6666666666666666,0.6802721088435374,150
P3,1,46,row,4,5,0.0,0.0,0.0,150
P3,1,46,row,5,6,0.0,0.0,0.0,150
P3,1,46,row,6,7,0.01818181818181818,0.006666666666666667,0.00975609756097561,150
P3,1,46,condition_block,0,1,0.0,0.0,0.0,3
P3,1,46,condition_block,1,2,0.0,0.0,0.0,3
P3,1,46,condition_block,2,3,0.17647058823529413,1.0,0.3,3
P3,1,46,condition_block,3,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,3
P3,1,46,condition_block,4,5,0.0,0.0,0.0,3
P3,1,46,condition_block,5,6,0.0,0.0,0.0,3
P3,1,46,condition_block,6,7,0.0,0.0,0.0,3
P3,2,42,row,0,1,0.8974358974358975,0.23333333333333334,0.37037037037037035,150
P3,2,42,row,1,2,0.13432835820895522,0.06,0.08294930875576037,150
P3,2,42,row,2,3,0.0,0.0,0.0,150
P3,2,42,row,3,4,0.3130841121495327,0.44666666666666666,0.36813186813186816,150
P3,2,42,row,4,5,0.20647773279352227,0.34,0.25692695214105793,150
P3,2,42,row,5,6,0.17785234899328858,0.35333333333333333,0.23660714285714285,150
P3,2,42,row,6,7,0.0,0.0,0.0,150
P3,2,42,condition_block,0,1,1.0,0.3333333333333333,0.5,3
P3,2,42,condition_block,1,2,0.5,0.3333333333333333,0.4,3
P3,2,42,condition_block,2,3,0.0,0.0,0.0,3
P3,2,42,condition_block,3,4,0.25,0.3333333333333333,0.2857142857142857,3
P3,2,42,condition_block,4,5,0.2,0.3333333333333333,0.25,3
P3,2,42,condition_block,5,6,0.16666666666666666,0.3333333333333333,0.2222222222222222,3
P3,2,42,condition_block,6,7,0.0,0.0,0.0,3
P3,2,43,row,0,1,0.4819672131147541,0.98,0.6461538461538462,150
P3,2,43,row,1,2,0.07377049180327869,0.06,0.0661764705882353,150
P3,2,43,row,2,3,0.0,0.0,0.0,150
P3,2,43,row,3,4,0.9859154929577465,0.4666666666666667,0.6334841628959276,150
P3,2,43,row,4,5,0.0,0.0,0.0,150
P3,2,43,row,5,6,0.20242914979757085,0.3333333333333333,0.2518891687657431,150
P3,2,43,row,6,7,0.0,0.0,0.0,150
P3,2,43,condition_block,0,1,0.375,1.0,0.5454545454545454,3
P3,2,43,condition_block,1,2,0.0,0.0,0.0,3
P3,2,43,condition_block,2,3,0.0,0.0,0.0,3
P3,2,43,condition_block,3,4,1.0,0.3333333333333333,0.5,3
P3,2,43,condition_block,4,5,0.0,0.0,0.0,3
P3,2,43,condition_block,5,6,0.25,0.3333333333333333,0.2857142857142857,3
P3,2,43,condition_block,6,7,0.0,0.0,0.0,3
P3,2,44,row,0,1,0.5819672131147541,0.47333333333333333,0.5220588235294118,150
P3,2,44,row,1,2,0.04591836734693878,0.06,0.05202312138728324,150
P3,2,44,row,2,3,0.0,0.0,0.0,150
P3,2,44,row,3,4,0.9777777777777777,0.29333333333333333,0.4512820512820513,150
P3,2,44,row,4,5,0.0,0.0,0.0,150
P3,2,44,row,5,6,0.2242152466367713,0.6666666666666666,0.33557046979865773,150
P3,2,44,row,6,7,0.0,0.0,0.0,150
P3,2,44,condition_block,0,1,0.5,0.3333333333333333,0.4,3
P3,2,44,condition_block,1,2,0.0,0.0,0.0,3
P3,2,44,condition_block,2,3,0.0,0.0,0.0,3
P3,2,44,condition_block,3,4,1.0,0.3333333333333333,0.5,3
P3,2,44,condition_block,4,5,0.0,0.0,0.0,3
P3,2,44,condition_block,5,6,0.2222222222222222,0.6666666666666666,0.3333333333333333,3
P3,2,44,condition_block,6,7,0.0,0.0,0.0,3
P3,2,45,row,0,1,0.2976190476190476,1.0,0.45871559633027525,150
P3,2,45,row,1,2,0.0,0.0,0.0,150
P3,2,45,row,2,3,0.19305019305019305,0.3333333333333333,0.24449877750611246,150
P3,2,45,row,3,4,0.06818181818181818,0.02,0.030927835051546393,150
P3,2,45,row,4,5,0.0,0.0,0.0,150
P3,2,45,row,5,6,0.5181347150259067,0.6666666666666666,0.5830903790087464,150
P3,2,45,row,6,7,0.0,0.0,0.0,150
P3,2,45,condition_block,0,1,0.3,1.0,0.46153846153846156,3
P3,2,45,condition_block,1,2,0.0,0.0,0.0,3
P3,2,45,condition_block,2,3,0.16666666666666666,0.3333333333333333,0.2222222222222222,3
P3,2,45,condition_block,3,4,0.0,0.0,0.0,3
P3,2,45,condition_block,4,5,0.0,0.0,0.0,3
P3,2,45,condition_block,5,6,0.5,0.6666666666666666,0.5714285714285714,3
P3,2,45,condition_block,6,7,0.0,0.0,0.0,3
P3,2,46,row,0,1,0.20026702269692923,1.0,0.3337041156840934,150
P3,2,46,row,1,2,0.0,0.0,0.0,150
P3,2,46,row,2,3,0.0,0.0,0.0,150
P3,2,46,row,3,4,0.0,0.0,0.0,150
P3,2,46,row,4,5,0.0,0.0,0.0,150
P3,2,46,row,5,6,0.2231404958677686,0.36,0.2755102040816326,150
P3,2,46,row,6,7,0.0,0.0,0.0,150
P3,2,46,condition_block,0,1,0.2,1.0,0.3333333333333333,3
P3,2,46,condition_block,1,2,0.0,0.0,0.0,3
P3,2,46,condition_block,2,3,0.0,0.0,0.0,3
P3,2,46,condition_block,3,4,0.0,0.0,0.0,3
P3,2,46,condition_block,4,5,0.0,0.0,0.0,3
P3,2,46,condition_block,5,6,0.2,0.3333333333333333,0.25,3
P3,2,46,condition_block,6,7,0.0,0.0,0.0,3
P3,3,42,row,0,1,1.0,0.6266666666666667,0.7704918032786885,150
P3,3,42,row,1,2,0.2564102564102564,0.6666666666666666,0.37037037037037035,150
P3,3,42,row,2,3,1.0,0.06,0.11320754716981132,150
P3,3,42,row,3,4,0.0,0.0,0.0,150
P3,3,42,row,4,5,0.25125628140703515,0.6666666666666666,0.36496350364963503,150
P3,3,42,row,5,6,0.0,0.0,0.0,150
P3,3,42,row,6,7,0.6387096774193548,0.66,0.6491803278688525,150
P3,3,42,condition_block,0,1,1.0,0.6666666666666666,0.8,3
P3,3,42,condition_block,1,2,0.25,0.6666666666666666,0.36363636363636365,3
P3,3,42,condition_block,2,3,0.0,0.0,0.0,3
P3,3,42,condition_block,3,4,0.0,0.0,0.0,3
P3,3,42,condition_block,4,5,0.25,0.6666666666666666,0.36363636363636365,3
P3,3,42,condition_block,5,6,0.0,0.0,0.0,3
P3,3,42,condition_block,6,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3
P3,3,43,row,0,1,0.3197278911564626,0.31333333333333335,0.3164983164983165,150
P3,3,43,row,1,2,0.0,0.0,0.0,150
P3,3,43,row,2,3,0.0,0.0,0.0,150
P3,3,43,row,3,4,0.4224137931034483,0.98,0.5903614457831325,150
P3,3,43,row,4,5,0.0,0.0,0.0,150
P3,3,43,row,5,6,1.0,0.3333333333333333,0.5,150
P3,3,43,row,6,7,0.297029702970297,1.0,0.4580152671755725,150
P3,3,43,condition_block,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P3,3,43,condition_block,1,2,0.0,0.0,0.0,3
P3,3,43,condition_block,2,3,0.0,0.0,0.0,3
P3,3,43,condition_block,3,4,0.42857142857142855,1.0,0.6,3
P3,3,43,condition_block,4,5,0.0,0.0,0.0,3
P3,3,43,condition_block,5,6,1.0,0.3333333333333333,0.5,3
P3,3,43,condition_block,6,7,0.3,1.0,0.46153846153846156,3
P3,3,44,row,0,1,0.14326647564469913,1.0,0.2506265664160401,150
P3,3,44,row,1,2,0.0,0.0,0.0,150
P3,3,44,row,2,3,0.0,0.0,0.0,150
P3,3,44,row,3,4,0.0,0.0,0.0,150
P3,3,44,row,4,5,0.0,0.0,0.0,150
P3,3,44,row,5,6,0.0,0.0,0.0,150
P3,3,44,row,6,7,0.0,0.0,0.0,150
P3,3,44,condition_block,0,1,0.14285714285714285,1.0,0.25,3
P3,3,44,condition_block,1,2,0.0,0.0,0.0,3
P3,3,44,condition_block,2,3,0.0,0.0,0.0,3
P3,3,44,condition_block,3,4,0.0,0.0,0.0,3
P3,3,44,condition_block,4,5,0.0,0.0,0.0,3
P3,3,44,condition_block,5,6,0.0,0.0,0.0,3
P3,3,44,condition_block,6,7,0.0,0.0,0.0,3
P3,3,45,row,0,1,0.014563106796116505,0.02,0.016853932584269662,150
P3,3,45,row,1,2,0.20533333333333334,0.5133333333333333,0.29333333333333333,150
P3,3,45,row,2,3,0.0,0.0,0.0,150
P3,3,45,row,3,4,0.5,0.3333333333333333,0.4,150
P3,3,45,row,4,5,0.0,0.0,0.0,150
P3,3,45,row,5,6,1.0,0.6666666666666666,0.8,150
P3,3,45,row,6,7,0.2682926829268293,0.36666666666666664,0.30985915492957744,150
P3,3,45,condition_block,0,1,0.0,0.0,0.0,3
P3,3,45,condition_block,1,2,0.25,0.6666666666666666,0.36363636363636365,3
P3,3,45,condition_block,2,3,0.0,0.0,0.0,3
P3,3,45,condition_block,3,4,0.5,0.3333333333333333,0.4,3
P3,3,45,condition_block,4,5,0.0,0.0,0.0,3
P3,3,45,condition_block,5,6,1.0,0.6666666666666666,0.8,3
P3,3,45,condition_block,6,7,0.25,0.3333333333333333,0.2857142857142857,3
P3,3,46,row,0,1,0.6493506493506493,0.3333333333333333,0.44052863436123346,150
P3,3,46,row,1,2,0.0,0.0,0.0,150
P3,3,46,row,2,3,0.15151515151515152,0.4666666666666667,0.22875816993464052,150
P3,3,46,row,3,4,0.0,0.0,0.0,150
P3,3,46,row,4,5,0.4854368932038835,0.3333333333333333,0.3952569169960474,150
P3,3,46,row,5,6,0.9705882352941176,0.22,0.358695652173913,150
P3,3,46,row,6,7,0.2,0.36666666666666664,0.25882352941176473,150
P3,3,46,condition_block,0,1,1.0,0.6666666666666666,0.8,3
P3,3,46,condition_block,1,2,0.0,0.0,0.0,3
P3,3,46,condition_block,2,3,0.2,0.6666666666666666,0.3076923076923077,3
P3,3,46,condition_block,3,4,0.0,0.0,0.0,3
P3,3,46,condition_block,4,5,0.5,0.3333333333333333,0.4,3
P3,3,46,condition_block,5,6,1.0,0.3333333333333333,0.5,3
P3,3,46,condition_block,6,7,0.25,0.3333333333333333,0.2857142857142857,3
P4,1,42,row,0,1,0.0,0.0,0.0,150
P4,1,42,row,1,2,0.21615720524017468,0.66,0.3256578947368421,150
P4,1,42,row,2,3,0.34494773519163763,0.66,0.45308924485125857,150
P4,1,42,row,3,4,0.0,0.0,0.0,150
P4,1,42,row,4,5,0.0,0.0,0.0,150
P4,1,42,row,5,6,0.006622516556291391,0.006666666666666667,0.006644518272425249,150
P4,1,42,row,6,7,0.0,0.0,0.0,150
P4,1,42,condition_block,0,1,0.0,0.0,0.0,3
P4,1,42,condition_block,1,2,0.2222222222222222,0.6666666666666666,0.3333333333333333,3
P4,1,42,condition_block,2,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,3
P4,1,42,condition_block,3,4,0.0,0.0,0.0,3
P4,1,42,condition_block,4,5,0.0,0.0,0.0,3
P4,1,42,condition_block,5,6,0.0,0.0,0.0,3
P4,1,42,condition_block,6,7,0.0,0.0,0.0,3
P4,1,43,row,0,1,0.18726591760299627,1.0,0.31545741324921134,150
P4,1,43,row,1,2,0.0,0.0,0.0,150
P4,1,43,row,2,3,0.39759036144578314,0.66,0.49624060150375937,150
P4,1,43,row,3,4,0.0,0.0,0.0,150
P4,1,43,row,4,5,0.0,0.0,0.0,150
P4,1,43,row,5,6,0.0,0.0,0.0,150
P4,1,43,row,6,7,0.0,0.0,0.0,150
P4,1,43,condition_block,0,1,0.1875,1.0,0.3157894736842105,3
P4,1,43,condition_block,1,2,0.0,0.0,0.0,3
P4,1,43,condition_block,2,3,0.4,0.6666666666666666,0.5,3
P4,1,43,condition_block,3,4,0.0,0.0,0.0,3
P4,1,43,condition_block,4,5,0.0,0.0,0.0,3
P4,1,43,condition_block,5,6,0.0,0.0,0.0,3
P4,1,43,condition_block,6,7,0.0,0.0,0.0,3
P4,1,44,row,0,1,0.0,0.0,0.0,150
P4,1,44,row,1,2,0.0,0.0,0.0,150
P4,1,44,row,2,3,0.24916943521594684,1.0,0.39893617021276595,150
P4,1,44,row,3,4,0.0,0.0,0.0,150
P4,1,44,row,4,5,0.3236607142857143,0.9666666666666667,0.48494983277591974,150
P4,1,44,row,5,6,0.0,0.0,0.0,150
P4,1,44,row,6,7,0.0,0.0,0.0,150
P4,1,44,condition_block,0,1,0.0,0.0,0.0,3
P4,1,44,condition_block,1,2,0.0,0.0,0.0,3
P4,1,44,condition_block,2,3,0.25,1.0,0.4,3
P4,1,44,condition_block,3,4,0.0,0.0,0.0,3
P4,1,44,condition_block,4,5,0.3333333333333333,1.0,0.5,3
P4,1,44,condition_block,5,6,0.0,0.0,0.0,3
P4,1,44,condition_block,6,7,0.0,0.0,0.0,3
P4,1,45,row,0,1,0.0,0.0,0.0,150
P4,1,45,row,1,2,0.13333333333333333,0.3333333333333333,0.19047619047619047,150
P4,1,45,row,2,3,0.2204724409448819,0.37333333333333335,0.27722772277227725,150
P4,1,45,row,3,4,0.012658227848101266,0.006666666666666667,0.008733624454148471,150
P4,1,45,row,4,5,0.0,0.0,0.0,150
P4,1,45,row,5,6,0.0,0.0,0.0,150
P4,1,45,row,6,7,0.0,0.0,0.0,150
P4,1,45,condition_block,0,1,0.0,0.0,0.0,3
P4,1,45,condition_block,1,2,0.14285714285714285,0.3333333333333333,0.2,3
P4,1,45,condition_block,2,3,0.2,0.3333333333333333,0.25,3
P4,1,45,condition_block,3,4,0.0,0.0,0.0,3
P4,1,45,condition_block,4,5,0.0,0.0,0.0,3
P4,1,45,condition_block,5,6,0.0,0.0,0.0,3
P4,1,45,condition_block,6,7,0.0,0.0,0.0,3
P4,1,46,row,0,1,0.0,0.0,0.0,150
P4,1,46,row,1,2,0.0,0.0,0.0,150
P4,1,46,row,2,3,0.5,0.3333333333333333,0.4,150
P4,1,46,row,3,4,0.3181818181818182,0.32666666666666666,0.3223684210526316,150
P4,1,46,row,4,5,0.0,0.0,0.0,150
P4,1,46,row,5,6,0.2,0.9933333333333333,0.3329608938547486,150
P4,1,46,row,6,7,0.0,0.0,0.0,150
P4,1,46,condition_block,0,1,0.0,0.0,0.0,3
P4,1,46,condition_block,1,2,0.0,0.0,0.0,3
P4,1,46,condition_block,2,3,0.5,0.3333333333333333,0.4,3
P4,1,46,condition_block,3,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
P4,1,46,condition_block,4,5,0.0,0.0,0.0,3
P4,1,46,condition_block,5,6,0.2,1.0,0.3333333333333333,3
P4,1,46,condition_block,6,7,0.0,0.0,0.0,3
P4,2,42,row,0,1,0.0,0.0,0.0,150
P4,2,42,row,1,2,0.002512562814070352,0.006666666666666667,0.0036496350364963502,150
P4,2,42,row,2,3,0.0,0.0,0.0,150
P4,2,42,row,3,4,0.0,0.0,0.0,150
P4,2,42,row,4,5,0.019736842105263157,0.02,0.019867549668874173,150
P4,2,42,row,5,6,0.0,0.0,0.0,150
P4,2,42,row,6,7,0.11337868480725624,0.3333333333333333,0.1692047377326565,150
P4,2,42,condition_block,0,1,0.0,0.0,0.0,3
P4,2,42,condition_block,1,2,0.0,0.0,0.0,3
P4,2,42,condition_block,2,3,0.0,0.0,0.0,3
P4,2,42,condition_block,3,4,0.0,0.0,0.0,3
P4,2,42,condition_block,4,5,0.0,0.0,0.0,3
P4,2,42,condition_block,5,6,0.0,0.0,0.0,3
P4,2,42,condition_block,6,7,0.1111111111111111,0.3333333333333333,0.16666666666666666,3
P4,2,43,row,0,1,0.0,0.0,0.0,150
P4,2,43,row,1,2,0.0,0.0,0.0,150
P4,2,43,row,2,3,0.2672413793103448,0.62,0.37349397590361444,150
P4,2,43,row,3,4,0.0,0.0,0.0,150
P4,2,43,row,4,5,0.02912621359223301,0.02,0.023715415019762844,150
P4,2,43,row,5,6,0.08361204013377926,0.3333333333333333,0.13368983957219252,150
P4,2,43,row,6,7,0.0,0.0,0.0,150
P4,2,43,condition_block,0,1,0.0,0.0,0.0,3
P4,2,43,condition_block,1,2,0.0,0.0,0.0,3
P4,2,43,condition_block,2,3,0.2857142857142857,0.6666666666666666,0.4,3
P4,2,43,condition_block,3,4,0.0,0.0,0.0,3
P4,2,43,condition_block,4,5,0.0,0.0,0.0,3
P4,2,43,condition_block,5,6,0.08333333333333333,0.3333333333333333,0.13333333333333333,3
P4,2,43,condition_block,6,7,0.0,0.0,0.0,3
P4,2,44,row,0,1,0.25510204081632654,0.3333333333333333,0.28901734104046245,150
P4,2,44,row,1,2,0.0,0.0,0.0,150
P4,2,44,row,2,3,0.2836676217765043,0.66,0.3967935871743487,150
P4,2,44,row,3,4,0.0,0.0,0.0,150
P4,2,44,row,4,5,0.2621082621082621,0.6133333333333333,0.36726546906187624,150
P4,2,44,row,5,6,0.0,0.0,0.0,150
P4,2,44,row,6,7,0.0,0.0,0.0,150
P4,2,44,condition_block,0,1,0.25,0.3333333333333333,0.2857142857142857,3
P4,2,44,condition_block,1,2,0.0,0.0,0.0,3
P4,2,44,condition_block,2,3,0.2857142857142857,0.6666666666666666,0.4,3
P4,2,44,condition_block,3,4,0.0,0.0,0.0,3
P4,2,44,condition_block,4,5,0.2857142857142857,0.6666666666666666,0.4,3
P4,2,44,condition_block,5,6,0.0,0.0,0.0,3
P4,2,44,condition_block,6,7,0.0,0.0,0.0,3
P4,2,45,row,0,1,0.43103448275862066,0.3333333333333333,0.37593984962406013,150
P4,2,45,row,1,2,0.16447368421052633,0.3333333333333333,0.22026431718061673,150
P4,2,45,row,2,3,0.0,0.0,0.0,150
P4,2,45,row,3,4,0.0,0.0,0.0,150
P4,2,45,row,4,5,0.1953125,0.3333333333333333,0.24630541871921183,150
P4,2,45,row,5,6,0.008021390374331552,0.02,0.011450381679389313,150
P4,2,45,row,6,7,0.0,0.0,0.0,150
P4,2,45,condition_block,0,1,0.5,0.3333333333333333,0.4,3
P4,2,45,condition_block,1,2,0.16666666666666666,0.3333333333333333,0.2222222222222222,3
P4,2,45,condition_block,2,3,0.0,0.0,0.0,3
P4,2,45,condition_block,3,4,0.0,0.0,0.0,3
P4,2,45,condition_block,4,5,0.2,0.3333333333333333,0.25,3
P4,2,45,condition_block,5,6,0.0,0.0,0.0,3
P4,2,45,condition_block,6,7,0.0,0.0,0.0,3
P4,2,46,row,0,1,0.0,0.0,0.0,150
P4,2,46,row,1,2,0.14285714285714285,1.0,0.25,150
P4,2,46,row,2,3,0.0,0.0,0.0,150
P4,2,46,row,3,4,0.0,0.0,0.0,150
P4,2,46,row,4,5,0.0,0.0,0.0,150
P4,2,46,row,5,6,0.0,0.0,0.0,150
P4,2,46,row,6,7,0.0,0.0,0.0,150
P4,2,46,condition_block,0,1,0.0,0.0,0.0,3
P4,2,46,condition_block,1,2,0.14285714285714285,1.0,0.25,3
P4,2,46,condition_block,2,3,0.0,0.0,0.0,3
P4,2,46,condition_block,3,4,0.0,0.0,0.0,3
P4,2,46,condition_block,4,5,0.0,0.0,0.0,3
P4,2,46,condition_block,5,6,0.0,0.0,0.0,3
P4,2,46,condition_block,6,7,0.0,0.0,0.0,3
P4,3,42,row,0,1,0.1762632197414806,1.0,0.2997002997002997,150
P4,3,42,row,1,2,0.0,0.0,0.0,150
P4,3,42,row,2,3,0.0,0.0,0.0,150
P4,3,42,row,3,4,0.0,0.0,0.0,150
P4,3,42,row,4,5,0.25125628140703515,0.3333333333333333,0.28653295128939826,150
P4,3,42,row,5,6,0.0,0.0,0.0,150
P4,3,42,row,6,7,0.0,0.0,0.0,150
P4,3,42,condition_block,0,1,0.17647058823529413,1.0,0.3,3
P4,3,42,condition_block,1,2,0.0,0.0,0.0,3
P4,3,42,condition_block,2,3,0.0,0.0,0.0,3
P4,3,42,condition_block,3,4,0.0,0.0,0.0,3
P4,3,42,condition_block,4,5,0.25,0.3333333333333333,0.2857142857142857,3
P4,3,42,condition_block,5,6,0.0,0.0,0.0,3
P4,3,42,condition_block,6,7,0.0,0.0,0.0,3
P4,3,43,row,0,1,0.0,0.0,0.0,150
P4,3,43,row,1,2,0.0,0.0,0.0,150
P4,3,43,row,2,3,0.0,0.0,0.0,150
P4,3,43,row,3,4,0.0,0.0,0.0,150
P4,3,43,row,4,5,0.0,0.0,0.0,150
P4,3,43,row,5,6,0.14285714285714285,1.0,0.25,150
P4,3,43,row,6,7,0.0,0.0,0.0,150
P4,3,43,condition_block,0,1,0.0,0.0,0.0,3
P4,3,43,condition_block,1,2,0.0,0.0,0.0,3
P4,3,43,condition_block,2,3,0.0,0.0,0.0,3
P4,3,43,condition_block,3,4,0.0,0.0,0.0,3
P4,3,43,condition_block,4,5,0.0,0.0,0.0,3
P4,3,43,condition_block,5,6,0.14285714285714285,1.0,0.25,3
P4,3,43,condition_block,6,7,0.0,0.0,0.0,3
P4,3,44,row,0,1,0.0,0.0,0.0,150
P4,3,44,row,1,2,0.0,0.0,0.0,150
P4,3,44,row,2,3,0.0,0.0,0.0,150
P4,3,44,row,3,4,0.14285714285714285,1.0,0.25,150
P4,3,44,row,4,5,0.0,0.0,0.0,150
P4,3,44,row,5,6,0.0,0.0,0.0,150
P4,3,44,row,6,7,0.0,0.0,0.0,150
P4,3,44,condition_block,0,1,0.0,0.0,0.0,3
P4,3,44,condition_block,1,2,0.0,0.0,0.0,3
P4,3,44,condition_block,2,3,0.0,0.0,0.0,3
P4,3,44,condition_block,3,4,0.14285714285714285,1.0,0.25,3
P4,3,44,condition_block,4,5,0.0,0.0,0.0,3
P4,3,44,condition_block,5,6,0.0,0.0,0.0,3
P4,3,44,condition_block,6,7,0.0,0.0,0.0,3
P4,3,45,row,0,1,0.14285714285714285,1.0,0.25,150
P4,3,45,row,1,2,0.0,0.0,0.0,150
P4,3,45,row,2,3,0.0,0.0,0.0,150
P4,3,45,row,3,4,0.0,0.0,0.0,150
P4,3,45,row,4,5,0.0,0.0,0.0,150
P4,3,45,row,5,6,0.0,0.0,0.0,150
P4,3,45,row,6,7,0.0,0.0,0.0,150
P4,3,45,condition_block,0,1,0.14285714285714285,1.0,0.25,3
P4,3,45,condition_block,1,2,0.0,0.0,0.0,3
P4,3,45,condition_block,2,3,0.0,0.0,0.0,3
P4,3,45,condition_block,3,4,0.0,0.0,0.0,3
P4,3,45,condition_block,4,5,0.0,0.0,0.0,3
P4,3,45,condition_block,5,6,0.0,0.0,0.0,3
P4,3,45,condition_block,6,7,0.0,0.0,0.0,3
P4,3,46,row,0,1,0.0,0.0,0.0,150
P4,3,46,row,1,2,0.0,0.0,0.0,150
P4,3,46,row,2,3,0.0,0.0,0.0,150
P4,3,46,row,3,4,0.0,0.0,0.0,150
P4,3,46,row,4,5,0.16501650165016502,0.3333333333333333,0.22075055187637968,150
P4,3,46,row,5,6,0.28851540616246496,0.6866666666666666,0.40631163708086787,150
P4,3,46,row,6,7,0.1282051282051282,0.3333333333333333,0.18518518518518517,150
P4,3,46,condition_block,0,1,0.0,0.0,0.0,3
P4,3,46,condition_block,1,2,0.0,0.0,0.0,3
P4,3,46,condition_block,2,3,0.0,0.0,0.0,3
P4,3,46,condition_block,3,4,0.0,0.0,0.0,3
P4,3,46,condition_block,4,5,0.16666666666666666,0.3333333333333333,0.2222222222222222,3
P4,3,46,condition_block,5,6,0.2857142857142857,0.6666666666666666,0.4,3
P4,3,46,condition_block,6,7,0.125,0.3333333333333333,0.18181818181818182,3
